origin,destination,airline,direct_departure_ts,price
MOW,DXB,SU,2025-12-03 08:15:00,24538
MOW,DXB,SU,2025-12-02 08:15:00,24374
MOW,DXB,SU,2025-12-02 05:15:00,24502
MOW,DXB,SU,2025-12-06 08:15:00,29446
MOW,DXB,SU,2025-12-07 05:15:00,21332
MOW,DXB,SU,2025-12-07 23:15:00,24893
MOW,DXB,SU,2025-12-05 23:15:00,24667
MOW,DXB,SU,2025-11-30 23:15:00,21225
MOW,DXB,SU,2025-11-30 05:15:00,24657
MOW,DXB,SU,2025-11-29 05:15:00,32585
MOW,DXB,SU,2025-11-28 23:15:00,21179
MOW,DXB,SU,2025-11-29 23:15:00,21184
MOW,DXB,SU,2025-12-03 05:15:00,24859
MOW,DXB,SU,2025-12-03 23:15:00,24904
MOW,DXB,SU,2025-12-01 23:15:00,21225
MOW,DXB,SU,2025-12-04 08:15:00,29408
MOW,DXB,SU,2025-12-06 23:15:00,24667
MOW,DXB,SU,2025-12-02 23:15:00,21332
MOW,DXB,SU,2025-11-30 08:15:00,24691
MOW,DXB,SU,2025-12-01 05:15:00,21322
MOW,DXB,SU,2025-12-06 05:15:00,24667
MOW,DXB,SU,2025-12-04 23:15:00,24859
MOW,DXB,SU,2025-12-08 08:15:00,24657
MOW,DXB,SU,2025-12-08 05:15:00,24691
MOW,DXB,SU,2025-12-07 08:15:00,24667
MOW,DXB,SU,2025-12-01 08:15:00,32417
MOW,DXB,SU,2025-12-05 05:15:00,29293
MOW,DXB,SU,2025-12-05 08:15:00,21263
MOW,DXB,SU,2025-11-29 08:15:00,29446
MOW,DXB,SU,2025-12-04 05:15:00,29255
