origin,destination,airline,direct_departure_ts,price
OVB,KJA,S7,2025-11-29 19:20:00,6189
OVB,KJA,S7,2025-12-07 19:20:00,6189
OVB,KJA,S7,2025-12-03 10:50:00,7304
OVB,KJA,S7,2025-12-02 19:20:00,6189
OVB,KJA,S7,2025-11-28 19:20:00,6189
OVB,KJA,S7,2025-12-01 05:55:00,7304
OVB,KJA,S7,2025-12-05 02:00:00,6189
OVB,KJA,S7,2025-11-30 02:00:00,6189
OVB,KJA,S7,2025-12-03 05:55:00,6189
OVB,KJA,S7,2025-12-08 02:00:00,6189
OVB,KJA,S7,2025-12-05 19:20:00,6189
OVB,KJA,S7,2025-12-08 10:50:00,6189
OVB,KJA,S7,2025-11-29 05:55:00,6189
OVB,KJA,S7,2025-11-30 10:50:00,7304
OVB,KJA,S7,2025-11-29 10:50:00,6189
OVB,KJA,S7,2025-12-07 05:55:00,6189
OVB,KJA,S7,2025-11-29 02:00:00,6189
OVB,KJA,S7,2025-12-06 19:20:00,6189
OVB,KJA,S7,2025-11-30 19:20:00,7304
OVB,KJA,S7,2025-12-05 05:55:00,6189
OVB,KJA,S7,2025-12-07 10:50:00,8399
OVB,KJA,S7,2025-11-30 05:55:00,7304
OVB,KJA,S7,2025-12-05 10:50:00,6189
OVB,KJA,S7,2025-12-01 02:00:00,15064
OVB,KJA,S7,2025-12-04 19:20:00,6189
OVB,KJA,S7,2025-12-03 02:00:00,6189
OVB,KJA,S7,2025-12-01 10:50:00,6189
OVB,KJA,S7,2025-12-06 02:00:00,6189
OVB,KJA,S7,2025-12-07 02:00:00,6189
OVB,KJA,S7,2025-12-06 05:55:00,6189
OVB,KJA,S7,2025-12-08 05:55:00,6189
OVB,KJA,S7,2025-12-06 10:50:00,6189
