origin,destination,airline,direct_departure_ts,price
SVX,OVB,S7,2025-12-29 02:15:00,14057
SVX,OVB,S7,2026-01-05 02:15:00,11002
SVX,OVB,S7,2026-01-04 16:15:00,14057
SVX,OVB,S7,2026-01-02 16:15:00,14057
SVX,OVB,S7,2026-01-03 02:15:00,11002
SVX,OVB,S7,2026-01-01 10:20:00,14057
SVX,OVB,S7,2025-12-31 02:15:00,11002
SVX,OVB,S7,2026-01-02 10:20:00,14057
SVX,OVB,S7,2026-01-07 10:20:00,14057
SVX,OVB,S7,2026-01-07 16:15:00,14057
SVX,OVB,S7,2025-12-30 10:20:00,16532
SVX,OVB,S7,2026-01-05 16:15:00,14057
SVX,OVB,S7,2026-01-01 16:15:00,14057
SVX,OVB,S7,2026-01-06 16:15:00,14057
SVX,OVB,S7,2026-01-02 02:15:00,11002
SVX,OVB,S7,2025-12-31 16:15:00,14057
SVX,OVB,S7,2025-12-31 10:20:00,14057
SVX,OVB,S7,2025-12-29 10:20:00,16532
SVX,OVB,S7,2026-01-06 10:20:00,14057
SVX,OVB,S7,2025-12-30 16:15:00,14057
SVX,OVB,S7,2026-01-03 16:15:00,14057
SVX,OVB,S7,2026-01-07 02:15:00,11092
SVX,OVB,S7,2026-01-06 02:15:00,11002
SVX,OVB,S7,2026-01-04 10:20:00,14057
SVX,OVB,S7,2025-12-30 02:15:00,14057
SVX,OVB,S7,2025-12-29 16:15:00,14057
SVX,OVB,S7,2026-01-03 10:20:00,14057
SVX,OVB,S7,2026-01-05 10:20:00,14057
