origin,destination,airline,direct_departure_ts,price
LED,DXB,FZ,2025-11-16 21:25:00,72808
LED,DXB,FZ,2025-11-20 21:25:00,50743
LED,DXB,FZ,2025-11-21 10:45:00,36081
LED,DXB,FZ,2025-11-21 21:25:00,50743
LED,DXB,FZ,2025-11-21 21:30:00,50743
LED,DXB,FZ,2025-11-14 21:25:00,166846
LED,DXB,FZ,2025-11-17 21:30:00,50743
LED,DXB,FZ,2025-11-18 21:30:00,50743
LED,DXB,FZ,2025-11-14 21:30:00,87274
LED,DXB,FZ,2025-11-13 21:30:00,90423
LED,DXB,FZ,2025-11-18 21:25:00,50743
LED,DXB,FZ,2025-11-17 21:25:00,50743
LED,DXB,FZ,2025-11-19 21:30:00,50743
LED,DXB,FZ,2025-11-12 21:25:00,69050
LED,DXB,FZ,2025-11-20 21:30:00,50743
LED,DXB,FZ,2025-11-16 21:30:00,94678
LED,DXB,FZ,2025-11-16 12:05:00,38390
LED,DXB,FZ,2025-11-19 21:25:00,50743
LED,DXB,FZ,2025-11-15 21:30:00,57625
LED,DXB,FZ,2025-11-13 21:25:00,69900
LED,DXB,FZ,2025-11-14 10:45:00,36133
LED,DXB,FZ,2025-11-19 12:05:00,36081
LED,DXB,FZ,2025-11-15 21:25:00,57625
