origin,destination,airline,direct_departure_ts,price
MOW,LED,FV,2025-11-13 03:00:00,4114
MOW,LED,FV,2025-11-13 04:00:00,4114
MOW,LED,FV,2025-11-13 05:00:00,4114
MOW,LED,FV,2025-11-13 05:30:00,4114
MOW,LED,FV,2025-11-13 06:00:00,4114
MOW,LED,FV,2025-11-13 06:30:00,4114
MOW,LED,FV,2025-11-13 07:00:00,4114
MOW,LED,FV,2025-11-13 07:30:00,4114
MOW,LED,FV,2025-11-13 08:00:00,4114
MOW,LED,FV,2025-11-13 08:30:00,4114
MOW,LED,FV,2025-11-13 09:30:00,5014
MOW,LED,FV,2025-11-13 10:30:00,5164
MOW,LED,FV,2025-11-13 11:00:00,5014
MOW,LED,FV,2025-11-13 11:30:00,4114
MOW,LED,FV,2025-11-13 12:00:00,5077
MOW,LED,FV,2025-11-13 12:30:00,5163
MOW,LED,FV,2025-11-13 13:00:00,5077
MOW,LED,FV,2025-11-13 13:30:00,6574
MOW,LED,FV,2025-11-13 14:00:00,6574
MOW,LED,FV,2025-11-13 15:30:00,7974
MOW,LED,FV,2025-11-13 16:00:00,7974
MOW,LED,FV,2025-11-13 16:30:00,7334
MOW,LED,FV,2025-11-13 16:35:00,7974
MOW,LED,FV,2025-11-13 17:00:00,7334
MOW,LED,FV,2025-11-13 17:30:00,7334
MOW,LED,FV,2025-11-13 18:00:00,8764
MOW,LED,FV,2025-11-13 18:30:00,7687
MOW,LED,FV,2025-11-13 19:30:00,6574
MOW,LED,FV,2025-11-13 20:00:00,6949
MOW,LED,FV,2025-11-13 20:30:00,6395
MOW,LED,FV,2025-11-13 22:00:00,5077
MOW,LED,FV,2025-11-14 03:00:00,5164
MOW,LED,FV,2025-11-14 04:00:00,4114
MOW,LED,FV,2025-11-14 05:00:00,4114
MOW,LED,FV,2025-11-14 05:30:00,4114
MOW,LED,FV,2025-11-14 06:00:00,5164
MOW,LED,FV,2025-11-14 06:30:00,5694
MOW,LED,FV,2025-11-14 07:00:00,5164
MOW,LED,FV,2025-11-14 07:30:00,5014
MOW,LED,FV,2025-11-14 08:00:00,5164
MOW,LED,FV,2025-11-14 08:30:00,5014
MOW,LED,FV,2025-11-14 09:30:00,5014
MOW,LED,FV,2025-11-14 10:30:00,5014
MOW,LED,FV,2025-11-14 11:00:00,5163
MOW,LED,FV,2025-11-14 11:30:00,5844
MOW,LED,FV,2025-11-14 12:00:00,6574
MOW,LED,FV,2025-11-14 12:30:00,7334
MOW,LED,FV,2025-11-14 13:00:00,8124
MOW,LED,FV,2025-11-14 14:00:00,8764
MOW,LED,FV,2025-11-14 15:00:00,8124
MOW,LED,FV,2025-11-14 15:30:00,8764
MOW,LED,FV,2025-11-14 16:00:00,8124
MOW,LED,FV,2025-11-14 16:30:00,8124
MOW,LED,FV,2025-11-14 17:00:00,8764
MOW,LED,FV,2025-11-14 17:30:00,8764
MOW,LED,FV,2025-11-14 18:00:00,8764
MOW,LED,FV,2025-11-14 18:30:00,8124
MOW,LED,FV,2025-11-14 19:00:00,8124
MOW,LED,FV,2025-11-14 19:30:00,8124
MOW,LED,FV,2025-11-14 20:00:00,8764
MOW,LED,FV,2025-11-14 20:30:00,7334
MOW,LED,FV,2025-11-14 22:00:00,6574
MOW,LED,FV,2025-11-15 03:00:00,4114
MOW,LED,FV,2025-11-15 04:00:00,5014
MOW,LED,FV,2025-11-15 05:00:00,5014
MOW,LED,FV,2025-11-15 05:30:00,5164
MOW,LED,FV,2025-11-15 06:00:00,5164
MOW,LED,FV,2025-11-15 06:30:00,5844
MOW,LED,FV,2025-11-15 07:00:00,6574
MOW,LED,FV,2025-11-15 07:30:00,5694
MOW,LED,FV,2025-11-15 08:00:00,6574
MOW,LED,FV,2025-11-15 08:30:00,5694
MOW,LED,FV,2025-11-15 09:30:00,5694
MOW,LED,FV,2025-11-15 10:30:00,6574
MOW,LED,FV,2025-11-15 11:00:00,5694
MOW,LED,FV,2025-11-15 11:30:00,5844
MOW,LED,FV,2025-11-15 12:00:00,5844
MOW,LED,FV,2025-11-15 12:30:00,5014
MOW,LED,FV,2025-11-15 13:00:00,5844
MOW,LED,FV,2025-11-15 13:30:00,6574
MOW,LED,FV,2025-11-15 14:00:00,5694
MOW,LED,FV,2025-11-15 15:30:00,5694
MOW,LED,FV,2025-11-15 16:00:00,25354
MOW,LED,FV,2025-11-15 16:30:00,5014
MOW,LED,FV,2025-11-15 17:00:00,8124
MOW,LED,FV,2025-11-15 17:30:00,5694
MOW,LED,FV,2025-11-15 18:30:00,5014
MOW,LED,FV,2025-11-15 19:00:00,6574
MOW,LED,FV,2025-11-15 20:00:00,6424
MOW,LED,FV,2025-11-16 04:00:00,5014
MOW,LED,FV,2025-11-16 05:00:00,5014
MOW,LED,FV,2025-11-16 05:30:00,4114
MOW,LED,FV,2025-11-16 06:30:00,4114
MOW,LED,FV,2025-11-16 07:00:00,5164
MOW,LED,FV,2025-11-16 07:30:00,5014
MOW,LED,FV,2025-11-16 08:00:00,4114
MOW,LED,FV,2025-11-16 08:30:00,5014
MOW,LED,FV,2025-11-16 09:30:00,5694
MOW,LED,FV,2025-11-16 10:30:00,5164
MOW,LED,FV,2025-11-16 11:00:00,5164
MOW,LED,FV,2025-11-16 11:30:00,4114
MOW,LED,FV,2025-11-16 12:00:00,5164
MOW,LED,FV,2025-11-16 12:30:00,5164
MOW,LED,FV,2025-11-16 13:00:00,5164
MOW,LED,FV,2025-11-16 13:30:00,5844
MOW,LED,FV,2025-11-16 14:00:00,5844
MOW,LED,FV,2025-11-16 15:00:00,5844
MOW,LED,FV,2025-11-16 15:30:00,6424
MOW,LED,FV,2025-11-16 16:00:00,6574
MOW,LED,FV,2025-11-16 16:30:00,5844
MOW,LED,FV,2025-11-16 17:00:00,6424
MOW,LED,FV,2025-11-16 17:30:00,5844
MOW,LED,FV,2025-11-16 18:00:00,5844
MOW,LED,FV,2025-11-16 18:30:00,6424
MOW,LED,FV,2025-11-16 19:00:00,5844
MOW,LED,FV,2025-11-16 19:30:00,5844
MOW,LED,FV,2025-11-16 20:00:00,5694
MOW,LED,FV,2025-11-16 20:30:00,5844
MOW,LED,FV,2025-11-16 22:00:00,5164
MOW,LED,FV,2025-11-17 03:00:00,4114
MOW,LED,FV,2025-11-17 04:00:00,4114
MOW,LED,FV,2025-11-17 05:00:00,4114
MOW,LED,FV,2025-11-17 05:30:00,4114
MOW,LED,FV,2025-11-17 06:00:00,4114
MOW,LED,FV,2025-11-17 06:30:00,5014
MOW,LED,FV,2025-11-17 07:00:00,4114
MOW,LED,FV,2025-11-17 07:30:00,4114
MOW,LED,FV,2025-11-17 08:30:00,4114
MOW,LED,FV,2025-11-17 09:30:00,5164
MOW,LED,FV,2025-11-17 10:30:00,5014
MOW,LED,FV,2025-11-17 11:00:00,4114
MOW,LED,FV,2025-11-17 11:30:00,4114
MOW,LED,FV,2025-11-17 12:00:00,5164
MOW,LED,FV,2025-11-17 12:30:00,5014
MOW,LED,FV,2025-11-17 13:30:00,5164
MOW,LED,FV,2025-11-17 14:00:00,5014
MOW,LED,FV,2025-11-17 15:30:00,5014
MOW,LED,FV,2025-11-17 16:00:00,6574
MOW,LED,FV,2025-11-17 16:30:00,5014
MOW,LED,FV,2025-11-17 17:00:00,5163
MOW,LED,FV,2025-11-17 17:30:00,5014
MOW,LED,FV,2025-11-17 18:00:00,5163
MOW,LED,FV,2025-11-17 18:30:00,5014
MOW,LED,FV,2025-11-17 19:30:00,5164
MOW,LED,FV,2025-11-17 20:00:00,5014
MOW,LED,FV,2025-11-17 20:30:00,5164
MOW,LED,FV,2025-11-17 22:00:00,4114
MOW,LED,FV,2025-11-18 03:00:00,4114
MOW,LED,FV,2025-11-18 04:00:00,5014
MOW,LED,FV,2025-11-18 05:00:00,5014
MOW,LED,FV,2025-11-18 05:30:00,5164
MOW,LED,FV,2025-11-18 06:00:00,4114
MOW,LED,FV,2025-11-18 06:30:00,5014
MOW,LED,FV,2025-11-18 07:00:00,5164
MOW,LED,FV,2025-11-18 07:30:00,5014
MOW,LED,FV,2025-11-18 08:00:00,5844
MOW,LED,FV,2025-11-18 08:30:00,5014
MOW,LED,FV,2025-11-18 09:30:00,5014
MOW,LED,FV,2025-11-18 11:00:00,5014
MOW,LED,FV,2025-11-18 11:30:00,4114
MOW,LED,FV,2025-11-18 12:00:00,4114
MOW,LED,FV,2025-11-18 12:30:00,5014
MOW,LED,FV,2025-11-18 13:30:00,5844
MOW,LED,FV,2025-11-18 14:00:00,5014
MOW,LED,FV,2025-11-18 15:30:00,5014
MOW,LED,FV,2025-11-18 16:00:00,20359
MOW,LED,FV,2025-11-18 16:30:00,5014
MOW,LED,FV,2025-11-18 17:00:00,5164
MOW,LED,FV,2025-11-18 17:30:00,5014
MOW,LED,FV,2025-11-18 18:00:00,5844
MOW,LED,FV,2025-11-18 18:30:00,5014
MOW,LED,FV,2025-11-18 19:30:00,5164
MOW,LED,FV,2025-11-18 20:00:00,5014
MOW,LED,FV,2025-11-18 20:30:00,5164
MOW,LED,FV,2025-11-18 22:00:00,5164
MOW,LED,FV,2025-11-19 04:00:00,5014
MOW,LED,FV,2025-11-19 05:00:00,5014
MOW,LED,FV,2025-11-19 05:30:00,4114
MOW,LED,FV,2025-11-19 06:00:00,4114
MOW,LED,FV,2025-11-19 06:30:00,5014
MOW,LED,FV,2025-11-19 07:00:00,5164
MOW,LED,FV,2025-11-19 07:30:00,5014
MOW,LED,FV,2025-11-19 08:00:00,5164
MOW,LED,FV,2025-11-19 08:30:00,5014
MOW,LED,FV,2025-11-19 09:30:00,5014
MOW,LED,FV,2025-11-19 11:00:00,5014
MOW,LED,FV,2025-11-19 11:30:00,5844
MOW,LED,FV,2025-11-19 12:00:00,5164
MOW,LED,FV,2025-11-19 12:30:00,5694
MOW,LED,FV,2025-11-19 13:30:00,5844
MOW,LED,FV,2025-11-19 14:00:00,7184
MOW,LED,FV,2025-11-19 15:30:00,7184
MOW,LED,FV,2025-11-19 16:00:00,10524
MOW,LED,FV,2025-11-19 16:30:00,6574
MOW,LED,FV,2025-11-19 17:00:00,6574
MOW,LED,FV,2025-11-19 17:30:00,7184
MOW,LED,FV,2025-11-19 18:00:00,5844
MOW,LED,FV,2025-11-19 18:30:00,5844
MOW,LED,FV,2025-11-19 20:00:00,6424
MOW,LED,FV,2025-11-19 20:30:00,5164
MOW,LED,FV,2025-11-19 22:00:00,5164
MOW,LED,FV,2025-11-20 03:00:00,4114
MOW,LED,FV,2025-11-20 04:00:00,5014
MOW,LED,FV,2025-11-20 05:00:00,4114
MOW,LED,FV,2025-11-20 05:30:00,4114
MOW,LED,FV,2025-11-20 06:00:00,4114
MOW,LED,FV,2025-11-20 06:30:00,5014
MOW,LED,FV,2025-11-20 07:00:00,4114
MOW,LED,FV,2025-11-20 07:30:00,5014
MOW,LED,FV,2025-11-20 08:00:00,4114
MOW,LED,FV,2025-11-20 08:30:00,5014
MOW,LED,FV,2025-11-20 09:30:00,5014
MOW,LED,FV,2025-11-20 10:30:00,4114
MOW,LED,FV,2025-11-20 11:00:00,4114
MOW,LED,FV,2025-11-20 11:30:00,5163
MOW,LED,FV,2025-11-20 12:00:00,5163
MOW,LED,FV,2025-11-20 12:30:00,5844
MOW,LED,FV,2025-11-20 13:00:00,5844
MOW,LED,FV,2025-11-20 13:30:00,5844
MOW,LED,FV,2025-11-20 14:00:00,5844
MOW,LED,FV,2025-11-20 15:30:00,7974
MOW,LED,FV,2025-11-20 16:00:00,7184
MOW,LED,FV,2025-11-20 16:30:00,6574
MOW,LED,FV,2025-11-20 17:00:00,7334
MOW,LED,FV,2025-11-20 17:30:00,7974
MOW,LED,FV,2025-11-20 18:00:00,8764
MOW,LED,FV,2025-11-20 18:30:00,7974
MOW,LED,FV,2025-11-20 19:30:00,6574
MOW,LED,FV,2025-11-20 20:00:00,7184
MOW,LED,FV,2025-11-20 20:30:00,5164
MOW,LED,FV,2025-11-20 22:00:00,7334
MOW,LED,FV,2025-11-21 03:00:00,5844
MOW,LED,FV,2025-11-21 04:00:00,4114
MOW,LED,FV,2025-11-21 05:00:00,4114
MOW,LED,FV,2025-11-21 05:30:00,4114
MOW,LED,FV,2025-11-21 06:00:00,5164
MOW,LED,FV,2025-11-21 06:30:00,5694
MOW,LED,FV,2025-11-21 07:00:00,5164
MOW,LED,FV,2025-11-21 07:30:00,5164
MOW,LED,FV,2025-11-21 08:00:00,5844
MOW,LED,FV,2025-11-21 08:30:00,5164
MOW,LED,FV,2025-11-21 09:30:00,6424
MOW,LED,FV,2025-11-21 10:30:00,5694
MOW,LED,FV,2025-11-21 11:00:00,5163
MOW,LED,FV,2025-11-21 11:30:00,5163
MOW,LED,FV,2025-11-21 12:00:00,7334
MOW,LED,FV,2025-11-21 12:30:00,7334
MOW,LED,FV,2025-11-21 13:00:00,8124
MOW,LED,FV,2025-11-21 14:00:00,6574
MOW,LED,FV,2025-11-21 15:00:00,8124
MOW,LED,FV,2025-11-21 15:30:00,8764
MOW,LED,FV,2025-11-21 16:00:00,7334
MOW,LED,FV,2025-11-21 16:30:00,8124
MOW,LED,FV,2025-11-21 17:00:00,8764
MOW,LED,FV,2025-11-21 17:30:00,8124
MOW,LED,FV,2025-11-21 18:00:00,8764
MOW,LED,FV,2025-11-21 18:30:00,8914
MOW,LED,FV,2025-11-21 19:00:00,7974
MOW,LED,FV,2025-11-21 19:30:00,8124
MOW,LED,FV,2025-11-21 20:00:00,10374
MOW,LED,FV,2025-11-21 20:30:00,7334
MOW,LED,FV,2025-11-21 22:00:00,5164
MOW,LED,FV,2025-11-22 03:00:00,5164
MOW,LED,FV,2025-11-22 04:00:00,5163
MOW,LED,FV,2025-11-22 05:00:00,5164
MOW,LED,FV,2025-11-22 05:30:00,5164
MOW,LED,FV,2025-11-22 06:00:00,5164
MOW,LED,FV,2025-11-22 06:30:00,5164
MOW,LED,FV,2025-11-22 07:00:00,5164
MOW,LED,FV,2025-11-22 07:30:00,5164
MOW,LED,FV,2025-11-22 08:00:00,5164
MOW,LED,FV,2025-11-22 08:30:00,5844
MOW,LED,FV,2025-11-22 09:30:00,5844
MOW,LED,FV,2025-11-22 10:30:00,5844
MOW,LED,FV,2025-11-22 11:00:00,5163
MOW,LED,FV,2025-11-22 11:30:00,5163
MOW,LED,FV,2025-11-22 12:00:00,5163
MOW,LED,FV,2025-11-22 12:30:00,5694
MOW,LED,FV,2025-11-22 13:00:00,5163
MOW,LED,FV,2025-11-22 13:30:00,5164
MOW,LED,FV,2025-11-22 14:00:00,5014
MOW,LED,FV,2025-11-22 15:30:00,5014
MOW,LED,FV,2025-11-22 16:00:00,7334
MOW,LED,FV,2025-11-22 16:30:00,5014
MOW,LED,FV,2025-11-22 17:00:00,5844
MOW,LED,FV,2025-11-22 17:30:00,5014
MOW,LED,FV,2025-11-22 18:30:00,5164
MOW,LED,FV,2025-11-22 19:00:00,5844
MOW,LED,FV,2025-11-22 20:00:00,5014
