origin,destination,airline,direct_departure_ts,price
MOW,DXB,DP,2025-12-29 03:00:00,32818
MOW,DXB,DP,2026-01-02 05:05:00,42867
MOW,DXB,DP,2025-12-30 05:05:00,36973
MOW,DXB,DP,2026-01-05 08:35:00,23389
MOW,DXB,DP,2025-12-31 05:05:00,36973
MOW,DXB,DP,2026-01-07 05:05:00,15382
MOW,DXB,DP,2026-01-01 07:05:00,36978
MOW,DXB,DP,2025-12-30 06:05:00,27549
MOW,DXB,DP,2026-01-01 05:05:00,36978
MOW,DXB,DP,2025-12-31 07:05:00,36973
MOW,DXB,DP,2026-01-04 07:05:00,37313
MOW,DXB,DP,2025-12-29 08:35:00,32922
MOW,DXB,DP,2026-01-04 05:05:00,33105
MOW,DXB,DP,2026-01-06 07:05:00,19474
MOW,DXB,DP,2026-01-02 07:05:00,48731
MOW,DXB,DP,2026-01-03 05:05:00,36973
MOW,DXB,DP,2026-01-07 07:05:00,15382
MOW,DXB,DP,2026-01-05 03:00:00,23389
MOW,DXB,DP,2026-01-04 06:05:00,29817
MOW,DXB,DP,2026-01-03 07:05:00,36973
MOW,DXB,DP,2026-01-06 05:05:00,19474
MOW,DXB,DP,2025-12-30 07:05:00,36973
