origin,destination,airline,direct_departure_ts,price
BCN,PAR,AF,2025-12-30 15:00:00,18514
BCN,PAR,AF,2025-12-31 14:05:00,18514
BCN,PAR,AF,2025-12-30 19:20:00,24088
BCN,PAR,AF,2026-01-01 08:55:00,75082
BCN,PAR,AF,2025-12-31 05:00:00,28701
BCN,PAR,AF,2026-01-02 11:15:00,34682
BCN,PAR,AF,2025-12-31 19:20:00,16621
BCN,PAR,AF,2025-12-31 11:15:00,26708
BCN,PAR,AF,2025-12-30 05:00:00,20503
BCN,PAR,AF,2025-12-30 17:05:00,24088
BCN,PAR,AF,2026-01-02 19:20:00,28701
BCN,PAR,AF,2026-01-01 05:00:00,40744
BCN,PAR,AF,2025-12-30 08:55:00,22396
BCN,PAR,AF,2026-01-02 08:55:00,53321
BCN,PAR,AF,2026-01-01 19:20:00,40744
BCN,PAR,AF,2025-12-30 11:15:00,20503
BCN,PAR,AF,2026-01-02 05:00:00,31562
BCN,PAR,AF,2025-12-31 08:55:00,31592
BCN,PAR,AF,2025-12-30 14:05:00,24088
BCN,PAR,AF,2026-01-01 17:05:00,40744
BCN,PAR,AF,2025-12-31 17:05:00,12899
BCN,PAR,AF,2026-01-01 11:15:00,40744
BCN,PAR,AF,2026-01-02 17:05:00,28701
BCN,PAR,AF,2026-01-01 14:05:00,48114
BCN,PAR,AF,2026-01-02 14:05:00,28701
