origin,destination,airline,direct_departure_ts,price
LED,OVB,S7,2025-11-13 10:45:00,13549
LED,OVB,S7,2025-11-18 13:40:00,11214
LED,OVB,S7,2025-11-15 10:45:00,24884
LED,OVB,S7,2025-11-21 13:40:00,11214
LED,OVB,S7,2025-11-17 13:40:00,11214
LED,OVB,S7,2025-11-19 10:45:00,11214
LED,OVB,S7,2025-11-14 10:45:00,13549
LED,OVB,S7,2025-11-18 10:45:00,11214
LED,OVB,S7,2025-11-19 13:40:00,11214
LED,OVB,S7,2025-11-16 10:45:00,15814
LED,OVB,S7,2025-11-20 10:45:00,11214
LED,OVB,S7,2025-11-17 10:45:00,11214
LED,OVB,S7,2025-11-14 13:40:00,11214
LED,OVB,S7,2025-11-20 13:40:00,13549
LED,OVB,S7,2025-11-22 10:45:00,11214
LED,OVB,S7,2025-11-22 13:40:00,11214
LED,OVB,S7,2025-11-16 13:40:00,13549
LED,OVB,S7,2025-11-13 13:40:00,11214
LED,OVB,S7,2025-11-21 10:45:00,21399
LED,OVB,S7,2025-11-15 13:40:00,18389
