origin,destination,airline,direct_departure_ts,price
BCN,PAR,AF,2025-11-14 19:20:00,14173
BCN,PAR,AF,2025-11-15 05:00:00,16599
BCN,PAR,AF,2025-11-18 05:00:00,19036
BCN,PAR,AF,2025-11-17 11:15:00,11519
BCN,PAR,AF,2025-11-17 08:55:00,13066
BCN,PAR,AF,2025-11-22 14:05:00,9867
BCN,PAR,AF,2025-11-22 05:00:00,16996
BCN,PAR,AF,2025-11-16 08:55:00,22228
BCN,PAR,AF,2025-11-21 05:00:00,28927
BCN,PAR,AF,2025-11-16 05:00:00,19580
BCN,PAR,AF,2025-11-14 05:00:00,27215
BCN,PAR,AF,2025-11-17 17:05:00,11519
BCN,PAR,AF,2025-11-14 17:05:00,20913
BCN,PAR,AF,2025-11-19 08:55:00,34561
BCN,PAR,AF,2025-11-13 08:55:00,21666
BCN,PAR,AF,2025-11-18 14:05:00,11519
BCN,PAR,AF,2025-11-19 17:05:00,20503
BCN,PAR,AF,2025-11-17 14:05:00,11519
BCN,PAR,AF,2025-11-14 14:05:00,60314
BCN,PAR,AF,2025-11-21 17:05:00,17997
BCN,PAR,AF,2025-11-19 14:05:00,11729
BCN,PAR,AF,2025-11-17 19:20:00,11519
BCN,PAR,AF,2025-11-16 16:55:00,20573
BCN,PAR,AF,2025-11-13 14:05:00,16014
BCN,PAR,AF,2025-11-18 17:05:00,11519
BCN,PAR,AF,2025-11-18 08:55:00,25225
BCN,PAR,AF,2025-11-16 19:20:00,20573
BCN,PAR,AF,2025-11-15 11:15:00,11192
BCN,PAR,AF,2025-11-16 11:15:00,16599
BCN,PAR,AF,2025-11-15 19:20:00,11192
BCN,PAR,AF,2025-11-18 19:20:00,11519
BCN,PAR,AF,2025-11-15 14:05:00,41761
BCN,PAR,AF,2025-11-18 11:15:00,11519
BCN,PAR,AF,2025-11-13 19:20:00,13942
BCN,PAR,AF,2025-11-16 15:00:00,13840
BCN,PAR,AF,2025-11-21 11:15:00,42684
BCN,PAR,AF,2025-11-13 15:00:00,12906
BCN,PAR,AF,2025-11-13 17:05:00,32970
BCN,PAR,AF,2025-11-13 11:15:00,17804
BCN,PAR,AF,2025-11-19 11:15:00,14614
BCN,PAR,AF,2025-11-15 08:55:00,23883
BCN,PAR,AF,2025-11-17 05:00:00,18152
BCN,PAR,AF,2025-11-14 11:15:00,20913
BCN,PAR,AF,2025-11-21 14:05:00,35900
BCN,PAR,AF,2025-11-13 05:00:00,20442
BCN,PAR,AF,2025-11-21 19:20:00,18751
BCN,PAR,AF,2025-11-22 17:05:00,9867
BCN,PAR,AF,2025-11-15 17:05:00,11192
BCN,PAR,AF,2025-11-19 05:00:00,20503
BCN,PAR,AF,2025-11-16 14:05:00,17814
BCN,PAR,AF,2025-11-22 11:15:00,9867
BCN,PAR,AF,2025-11-15 15:00:00,11192
BCN,PAR,AF,2025-11-14 08:55:00,25225
BCN,PAR,AF,2025-11-22 19:20:00,9978
BCN,PAR,AF,2025-11-19 19:20:00,11729
