origin,destination,airline,direct_departure_ts,price
BCN,PAR,VY,2025-11-21 18:20:00,7100
BCN,PAR,VY,2025-11-18 07:55:00,4427
BCN,PAR,VY,2025-11-13 14:30:00,9178
BCN,PAR,VY,2025-11-22 14:25:00,3516
BCN,PAR,VY,2025-11-21 08:25:00,12246
BCN,PAR,VY,2025-11-18 13:45:00,10624
BCN,PAR,VY,2025-11-13 04:50:00,6241
BCN,PAR,VY,2025-11-16 11:35:00,7918
BCN,PAR,VY,2025-11-16 08:05:00,6243
BCN,PAR,VY,2025-11-16 19:45:00,14245
BCN,PAR,VY,2025-11-19 06:00:00,4315
BCN,PAR,VY,2025-11-14 06:00:00,8244
BCN,PAR,VY,2025-11-13 18:20:00,6971
BCN,PAR,VY,2025-11-21 11:50:00,8815
BCN,PAR,VY,2025-11-17 06:00:00,6213
BCN,PAR,VY,2025-11-16 06:00:00,6442
BCN,PAR,VY,2025-11-22 11:40:00,4704
BCN,PAR,VY,2025-11-17 06:50:00,6243
BCN,PAR,VY,2025-11-22 13:25:00,3915
BCN,PAR,VY,2025-11-19 19:35:00,4600
BCN,PAR,VY,2025-11-21 17:10:00,7648
BCN,PAR,VY,2025-11-13 06:00:00,7137
BCN,PAR,VY,2025-11-17 13:45:00,6753
BCN,PAR,VY,2025-11-22 06:50:00,6051
BCN,PAR,VY,2025-11-14 13:20:00,12246
BCN,PAR,VY,2025-11-19 04:50:00,4371
BCN,PAR,VY,2025-11-14 08:25:00,12246
BCN,PAR,VY,2025-11-15 08:25:00,5943
BCN,PAR,VY,2025-11-13 13:05:00,9178
BCN,PAR,VY,2025-11-21 06:50:00,9196
BCN,PAR,VY,2025-11-13 19:45:00,7370
BCN,PAR,VY,2025-11-22 18:20:00,2859
BCN,PAR,VY,2025-11-19 13:20:00,3889
BCN,PAR,VY,2025-11-15 19:05:00,4809
BCN,PAR,VY,2025-11-13 13:55:00,6814
BCN,PAR,VY,2025-11-14 18:20:00,6148
BCN,PAR,VY,2025-11-15 06:50:00,5764
BCN,PAR,VY,2025-11-19 18:20:00,3311
BCN,PAR,VY,2025-11-17 14:30:00,7957
BCN,PAR,VY,2025-11-16 06:50:00,5291
BCN,PAR,VY,2025-11-14 17:10:00,7671
BCN,PAR,VY,2025-11-22 09:55:00,6051
BCN,PAR,VY,2025-11-21 19:20:00,4813
BCN,PAR,VY,2025-11-15 09:55:00,5289
BCN,PAR,VY,2025-11-16 13:05:00,9816
BCN,PAR,VY,2025-11-18 18:20:00,3357
BCN,PAR,VY,2025-11-21 13:55:00,9862
BCN,PAR,VY,2025-11-17 13:05:00,7957
BCN,PAR,VY,2025-11-19 08:05:00,6486
BCN,PAR,VY,2025-11-16 11:40:00,7633
BCN,PAR,VY,2025-11-14 19:20:00,7504
BCN,PAR,VY,2025-11-18 06:50:00,4427
BCN,PAR,VY,2025-11-19 14:30:00,3920
BCN,PAR,VY,2025-11-21 13:20:00,10624
BCN,PAR,VY,2025-11-13 11:40:00,8797
BCN,PAR,VY,2025-11-18 09:50:00,6243
BCN,PAR,VY,2025-11-22 19:05:00,2871
BCN,PAR,VY,2025-11-14 13:55:00,9862
BCN,PAR,VY,2025-11-17 18:20:00,6563
BCN,PAR,VY,2025-11-22 19:15:00,2847
BCN,PAR,VY,2025-11-18 11:40:00,6623
BCN,PAR,VY,2025-11-19 06:50:00,3889
BCN,PAR,VY,2025-11-15 04:50:00,5764
BCN,PAR,VY,2025-11-22 04:50:00,3915
BCN,PAR,VY,2025-11-16 13:55:00,11388
BCN,PAR,VY,2025-11-22 08:25:00,7360
BCN,PAR,VY,2025-11-15 18:20:00,4452
BCN,PAR,VY,2025-11-17 04:50:00,6243
BCN,PAR,VY,2025-11-15 13:25:00,6274
BCN,PAR,VY,2025-11-15 14:25:00,4325
BCN,PAR,VY,2025-11-18 19:45:00,3940
BCN,PAR,VY,2025-11-17 08:05:00,6814
BCN,PAR,VY,2025-11-14 04:50:00,8810
BCN,PAR,VY,2025-11-21 04:50:00,10624
BCN,PAR,VY,2025-11-15 19:15:00,4325
BCN,PAR,VY,2025-11-17 19:25:00,5015
BCN,PAR,VY,2025-11-19 15:15:00,3311
BCN,PAR,VY,2025-11-21 06:00:00,7931
BCN,PAR,VY,2025-11-16 18:20:00,10910
BCN,PAR,VY,2025-11-14 06:50:00,12246
BCN,PAR,VY,2025-11-13 06:50:00,8511
BCN,PAR,VY,2025-11-18 04:50:00,3940
BCN,PAR,VY,2025-11-19 11:40:00,3812
BCN,PAR,VY,2025-11-14 11:50:00,10148
BCN,PAR,VY,2025-11-13 07:55:00,15479
BCN,PAR,VY,2025-11-17 11:40:00,6148
BCN,PAR,VY,2025-11-15 11:40:00,6146
BCN,PAR,VY,2025-11-18 06:00:00,3843
