origin,destination,airline,direct_departure_ts,price
MOW,DXB,FZ,2025-11-05 01:55:00,6115
MOW,DXB,FZ,2025-11-05 00:55:00,88125
MOW,DXB,FZ,2025-11-07 01:55:00,53889
MOW,DXB,FZ,2025-11-04 00:50:00,6115
MOW,DXB,FZ,2025-11-03 21:55:00,183690
MOW,DXB,FZ,2025-11-01 21:55:00,252741
MOW,DXB,FZ,2025-11-06 03:55:00,56469
MOW,DXB,FZ,2025-11-03 21:20:00,214698
MOW,DXB,FZ,2025-10-31 03:55:00,27843
MOW,DXB,FZ,2025-10-31 12:20:00,251150
MOW,DXB,FZ,2025-10-30 21:20:00,38319
MOW,DXB,FZ,2025-10-30 12:20:00,45457
MOW,DXB,FZ,2025-10-30 23:00:00,44282
MOW,DXB,FZ,2025-11-02 12:20:00,86306
MOW,DXB,FZ,2025-10-30 03:55:00,254324
MOW,DXB,FZ,2025-11-07 21:55:00,39241
MOW,DXB,FZ,2025-11-01 00:50:00,246691
MOW,DXB,FZ,2025-11-04 23:00:00,6064
MOW,DXB,FZ,2025-11-02 21:50:00,67021
MOW,DXB,FZ,2025-11-06 00:50:00,43076
MOW,DXB,FZ,2025-11-04 21:55:00,204370
MOW,DXB,FZ,2025-11-03 03:55:00,62566
MOW,DXB,FZ,2025-11-06 01:55:00,82775
MOW,DXB,FZ,2025-11-06 21:20:00,182905
MOW,DXB,FZ,2025-11-01 03:55:00,26772
MOW,DXB,FZ,2025-11-05 21:50:00,56469
MOW,DXB,FZ,2025-11-04 22:50:00,88981
MOW,DXB,FZ,2025-11-06 12:20:00,2869
MOW,DXB,FZ,2025-11-07 22:50:00,81317
MOW,DXB,FZ,2025-10-30 01:55:00,44281
MOW,DXB,FZ,2025-10-31 00:50:00,27851
MOW,DXB,FZ,2025-11-05 23:00:00,38651
MOW,DXB,FZ,2025-11-08 00:55:00,81317
MOW,DXB,FZ,2025-11-03 21:50:00,60809
MOW,DXB,FZ,2025-11-06 23:00:00,51540
MOW,DXB,FZ,2025-10-31 23:00:00,2789209
MOW,DXB,FZ,2025-11-02 21:55:00,204557
MOW,DXB,FZ,2025-11-01 12:20:00,70143
MOW,DXB,FZ,2025-11-07 00:55:00,81317
MOW,DXB,FZ,2025-11-04 21:50:00,58256
MOW,DXB,FZ,2025-10-31 01:55:00,252872
MOW,DXB,FZ,2025-11-03 00:50:00,54583
MOW,DXB,FZ,2025-11-08 00:50:00,53876
MOW,DXB,FZ,2025-11-04 03:55:00,39325
MOW,DXB,FZ,2025-11-01 21:50:00,69574
MOW,DXB,FZ,2025-10-31 21:55:00,27307
MOW,DXB,FZ,2025-11-07 12:20:00,1214
MOW,DXB,FZ,2025-11-08 12:20:00,20539
MOW,DXB,FZ,2025-11-03 23:00:00,6990
MOW,DXB,FZ,2025-11-05 21:20:00,45053
MOW,DXB,FZ,2025-11-02 03:55:00,254324
MOW,DXB,FZ,2025-11-04 21:20:00,38651
MOW,DXB,FZ,2025-11-05 03:55:00,6115
MOW,DXB,FZ,2025-11-07 00:50:00,56710
MOW,DXB,FZ,2025-10-31 21:20:00,252741
MOW,DXB,FZ,2025-11-05 12:20:00,3417
MOW,DXB,FZ,2025-11-04 01:55:00,52835
MOW,DXB,FZ,2025-11-07 23:00:00,53851
MOW,DXB,FZ,2025-11-06 21:55:00,191340
MOW,DXB,FZ,2025-11-07 03:55:00,45752
MOW,DXB,FZ,2025-11-05 21:55:00,4860
MOW,DXB,FZ,2025-11-08 01:55:00,205313
MOW,DXB,FZ,2025-11-05 22:50:00,82775
MOW,DXB,FZ,2025-11-07 21:20:00,214428
MOW,DXB,FZ,2025-11-02 21:20:00,214652
MOW,DXB,FZ,2025-11-03 01:55:00,204584
MOW,DXB,FZ,2025-11-04 12:20:00,5025
MOW,DXB,FZ,2025-11-05 00:50:00,6115
MOW,DXB,FZ,2025-11-02 01:55:00,69574
MOW,DXB,FZ,2025-11-01 01:55:00,246691
MOW,DXB,FZ,2025-11-03 12:20:00,52383
MOW,DXB,FZ,2025-11-01 21:20:00,69574
MOW,DXB,FZ,2025-11-06 21:50:00,56555
MOW,DXB,FZ,2025-11-06 22:50:00,81317
MOW,DXB,FZ,2025-11-08 03:55:00,58512
MOW,DXB,FZ,2025-11-07 21:50:00,58512
