origin,destination,airline,direct_departure_ts,price
HKT,BKK,DD,2026-01-03 12:35:00,8953
HKT,BKK,DD,2026-01-06 04:30:00,15607
HKT,BKK,DD,2025-12-29 12:35:00,6550
HKT,BKK,DD,2026-01-06 23:35:00,4281
HKT,BKK,DD,2026-01-03 11:20:00,11571
HKT,BKK,DD,2026-01-06 12:35:00,6937
HKT,BKK,DD,2025-12-31 08:45:00,7750
HKT,BKK,DD,2026-01-01 11:20:00,8763
HKT,BKK,DD,2025-12-30 01:30:00,7564
HKT,BKK,DD,2025-12-29 04:30:00,7901
HKT,BKK,DD,2026-01-07 04:30:00,4013
HKT,BKK,DD,2026-01-02 08:45:00,11637
HKT,BKK,DD,2026-01-07 12:35:00,2989
HKT,BKK,DD,2026-01-06 11:20:00,7954
HKT,BKK,DD,2025-12-30 04:30:00,9204
HKT,BKK,DD,2026-01-06 01:30:00,8969
HKT,BKK,DD,2025-12-31 04:30:00,7750
HKT,BKK,DD,2026-01-04 04:30:00,11571
HKT,BKK,DD,2026-01-04 08:45:00,11571
HKT,BKK,DD,2025-12-29 08:45:00,7564
HKT,BKK,DD,2026-01-02 23:45:00,11571
HKT,BKK,DD,2026-01-03 04:30:00,11571
HKT,BKK,DD,2026-01-05 23:45:00,7954
HKT,BKK,DD,2025-12-31 12:35:00,5978
HKT,BKK,DD,2026-01-01 04:30:00,11550
HKT,BKK,DD,2026-01-02 12:35:00,11637
HKT,BKK,DD,2026-01-03 23:35:00,10049
HKT,BKK,DD,2025-12-28 23:45:00,5027
HKT,BKK,DD,2025-12-30 12:35:00,7564
HKT,BKK,DD,2026-01-01 01:30:00,7901
HKT,BKK,DD,2026-01-01 12:35:00,8763
HKT,BKK,DD,2025-12-29 23:45:00,5788
HKT,BKK,DD,2026-01-07 08:45:00,4013
HKT,BKK,DD,2026-01-01 23:35:00,11637
HKT,BKK,DD,2026-01-04 23:45:00,6605
HKT,BKK,DD,2026-01-05 04:30:00,10048
HKT,BKK,DD,2025-12-31 23:45:00,5359
HKT,BKK,DD,2025-12-30 23:35:00,5217
HKT,BKK,DD,2026-01-04 12:35:00,8877
HKT,BKK,DD,2025-12-30 11:20:00,7564
HKT,BKK,DD,2026-01-05 08:45:00,8668
HKT,BKK,DD,2026-01-02 04:30:00,11637
HKT,BKK,DD,2026-01-05 12:35:00,7636
