origin,destination,airline,direct_departure_ts,price
MOW,AER,SU,2025-11-13T03:20:00Z,10557
MOW,AER,SU,2025-11-13T04:30:00Z,10557
MOW,AER,SU,2025-11-13T05:20:00Z,6837
MOW,AER,SU,2025-11-13T06:15:00Z,17846
MOW,AER,SU,2025-11-13T08:10:00Z,14255
MOW,AER,SU,2025-11-13T09:10:00Z,16065
MOW,AER,SU,2025-11-13T11:30:00Z,16184
MOW,AER,SU,2025-11-13T13:35:00Z,14212
MOW,AER,SU,2025-11-13T16:15:00Z,16117
MOW,AER,SU,2025-11-14T03:20:00Z,10557
MOW,AER,SU,2025-11-14T04:30:00Z,12357
MOW,AER,SU,2025-11-14T05:20:00Z,12357
MOW,AER,SU,2025-11-14T06:15:00Z,14279
MOW,AER,SU,2025-11-14T08:10:00Z,12418
MOW,AER,SU,2025-11-14T09:10:00Z,14161
MOW,AER,SU,2025-11-14T11:30:00Z,16024
MOW,AER,SU,2025-11-14T13:35:00Z,12357
MOW,AER,SU,2025-11-14T17:15:00Z,16022
MOW,AER,SU,2025-11-15T03:20:00Z,17857
MOW,AER,SU,2025-11-15T04:30:00Z,17857
MOW,AER,SU,2025-11-15T05:20:00Z,14173
MOW,AER,SU,2025-11-15T06:15:00Z,14255
MOW,AER,SU,2025-11-15T07:00:00Z,16139
MOW,AER,SU,2025-11-15T08:10:00Z,28845
MOW,AER,SU,2025-11-15T09:10:00Z,24569
MOW,AER,SU,2025-11-15T11:30:00Z,14199
MOW,AER,SU,2025-11-15T13:35:00Z,14255
MOW,AER,SU,2025-11-15T16:15:00Z,14186
MOW,AER,SU,2025-11-15T16:55:00Z,10557
MOW,AER,SU,2025-11-16T03:20:00Z,10557
MOW,AER,SU,2025-11-16T04:30:00Z,12357
MOW,AER,SU,2025-11-16T05:20:00Z,14157
MOW,AER,SU,2025-11-16T06:15:00Z,12357
MOW,AER,SU,2025-11-16T08:05:00Z,14157
MOW,AER,SU,2025-11-16T09:10:00Z,10557
MOW,AER,SU,2025-11-16T10:10:00Z,12357
MOW,AER,SU,2025-11-16T11:30:00Z,16063
MOW,AER,SU,2025-11-16T13:35:00Z,17757
MOW,AER,SU,2025-11-16T16:15:00Z,12357
MOW,AER,SU,2025-11-17T03:20:00Z,12397
MOW,AER,SU,2025-11-17T05:20:00Z,16050
MOW,AER,SU,2025-11-17T06:15:00Z,16047
MOW,AER,SU,2025-11-17T08:10:00Z,17852
MOW,AER,SU,2025-11-17T09:10:00Z,20863
MOW,AER,SU,2025-11-17T11:30:00Z,16047
MOW,AER,SU,2025-11-17T13:35:00Z,16072
MOW,AER,SU,2025-11-17T16:15:00Z,14157
MOW,AER,SU,2025-11-18T05:20:00Z,16080
MOW,AER,SU,2025-11-18T06:15:00Z,16047
MOW,AER,SU,2025-11-18T08:10:00Z,14279
MOW,AER,SU,2025-11-18T09:10:00Z,16047
MOW,AER,SU,2025-11-18T11:30:00Z,16047
MOW,AER,SU,2025-11-18T13:35:00Z,16047
MOW,AER,SU,2025-11-18T16:15:00Z,10557
MOW,AER,SU,2025-11-19T03:20:00Z,4796
MOW,AER,SU,2025-11-19T05:20:00Z,6837
MOW,AER,SU,2025-11-19T06:15:00Z,6837
MOW,AER,SU,2025-11-19T08:10:00Z,10557
MOW,AER,SU,2025-11-19T09:10:00Z,10557
MOW,AER,SU,2025-11-19T11:30:00Z,6837
MOW,AER,SU,2025-11-19T13:35:00Z,6837
MOW,AER,SU,2025-11-19T16:15:00Z,6837
MOW,AER,SU,2025-11-20T03:20:00Z,10557
MOW,AER,SU,2025-11-20T05:20:00Z,10557
MOW,AER,SU,2025-11-20T06:15:00Z,10557
MOW,AER,SU,2025-11-20T08:10:00Z,14161
MOW,AER,SU,2025-11-20T09:10:00Z,10557
MOW,AER,SU,2025-11-20T11:30:00Z,6837
MOW,AER,SU,2025-11-20T13:35:00Z,4796
MOW,AER,SU,2025-11-20T16:15:00Z,4796
MOW,AER,SU,2025-11-21T03:20:00Z,10557
MOW,AER,SU,2025-11-21T05:20:00Z,12357
MOW,AER,SU,2025-11-21T06:15:00Z,10557
MOW,AER,SU,2025-11-21T08:10:00Z,10619
MOW,AER,SU,2025-11-21T09:10:00Z,10557
MOW,AER,SU,2025-11-21T11:30:00Z,10581
MOW,AER,SU,2025-11-21T13:35:00Z,12357
MOW,AER,SU,2025-11-21T17:15:00Z,6837
MOW,AER,SU,2025-11-22T03:20:00Z,4797
MOW,AER,SU,2025-11-22T04:30:00Z,4797
MOW,AER,SU,2025-11-22T05:20:00Z,4797
MOW,AER,SU,2025-11-22T06:15:00Z,6837
MOW,AER,SU,2025-11-22T07:00:00Z,4797
MOW,AER,SU,2025-11-22T08:10:00Z,10557
MOW,AER,SU,2025-11-22T09:10:00Z,4797
MOW,AER,SU,2025-11-22T11:30:00Z,6837
MOW,AER,SU,2025-11-22T13:35:00Z,6837
MOW,AER,SU,2025-11-22T16:15:00Z,6837
MOW,AER,SU,2025-11-22T16:55:00Z,4797
