origin,destination,airline,direct_departure_ts,price
MOW,DXB,EK,2025-11-06 06:45:00,39038
MOW,DXB,EK,2025-11-05 06:45:00,39038
MOW,DXB,EK,2025-11-04 12:20:00,5025
MOW,DXB,EK,2025-11-01 12:20:00,86728
MOW,DXB,EK,2025-11-08 06:45:00,46038
MOW,DXB,EK,2025-11-06 12:20:00,3271
MOW,DXB,EK,2025-11-02 12:20:00,86306
MOW,DXB,EK,2025-11-04 03:55:00,39325
MOW,DXB,EK,2025-11-02 20:30:00,52204
MOW,DXB,EK,2025-10-30 12:20:00,194860
MOW,DXB,EK,2025-11-06 23:00:00,54092
MOW,DXB,EK,2025-11-05 13:35:00,39038
MOW,DXB,EK,2025-11-04 06:45:00,39627
MOW,DXB,EK,2025-11-06 13:35:00,39038
MOW,DXB,EK,2025-11-04 21:20:00,39568
MOW,DXB,EK,2025-11-03 13:35:00,53895
MOW,DXB,EK,2025-10-30 13:35:00,162514
MOW,DXB,EK,2025-10-31 00:50:00,27888
MOW,DXB,EK,2025-11-01 03:55:00,27525
MOW,DXB,EK,2025-11-05 21:20:00,45924
MOW,DXB,EK,2025-11-06 20:30:00,39038
MOW,DXB,EK,2025-11-04 13:35:00,42861
MOW,DXB,EK,2025-11-04 01:55:00,53831
MOW,DXB,EK,2025-11-04 23:00:00,6064
MOW,DXB,EK,2025-11-06 00:50:00,45924
MOW,DXB,EK,2025-10-30 21:20:00,313334
MOW,DXB,EK,2025-11-08 12:20:00,20548
MOW,DXB,EK,2025-11-05 00:50:00,6115
MOW,DXB,EK,2025-11-03 12:20:00,53532
MOW,DXB,EK,2025-11-02 06:45:00,227716
MOW,DXB,EK,2025-11-08 20:30:00,41961
MOW,DXB,EK,2025-11-08 00:50:00,54566
MOW,DXB,EK,2025-11-05 01:55:00,6115
MOW,DXB,EK,2025-10-31 06:45:00,122930
MOW,DXB,EK,2025-11-03 03:55:00,63698
MOW,DXB,EK,2025-11-05 20:30:00,39038
MOW,DXB,EK,2025-10-31 03:55:00,27880
MOW,DXB,EK,2025-11-07 03:55:00,45924
MOW,DXB,EK,2025-10-31 12:20:00,617937
MOW,DXB,EK,2025-10-30 06:45:00,610989
MOW,DXB,EK,2025-11-01 20:30:00,229824
MOW,DXB,EK,2025-10-31 20:30:00,164693
MOW,DXB,EK,2025-11-05 23:00:00,39325
MOW,DXB,EK,2025-11-05 21:55:00,4860
MOW,DXB,EK,2025-11-03 23:00:00,44940
MOW,DXB,EK,2025-11-07 23:00:00,54566
MOW,DXB,EK,2025-11-01 06:45:00,120459
MOW,DXB,EK,2025-11-01 13:35:00,125961
MOW,DXB,EK,2025-11-04 00:50:00,6115
MOW,DXB,EK,2025-11-02 13:35:00,73271
MOW,DXB,EK,2025-11-05 03:55:00,6115
MOW,DXB,EK,2025-11-01 00:50:00,618768
MOW,DXB,EK,2025-11-07 21:55:00,39259
MOW,DXB,EK,2025-11-07 06:45:00,41961
MOW,DXB,EK,2025-10-31 21:55:00,27980
MOW,DXB,EK,2025-11-07 20:30:00,46165
MOW,DXB,EK,2025-11-01 21:55:00,263662
MOW,DXB,EK,2025-11-04 20:30:00,38869
MOW,DXB,EK,2025-11-07 13:35:00,41961
MOW,DXB,EK,2025-10-30 20:30:00,120654
MOW,DXB,EK,2025-10-30 23:00:00,44732
MOW,DXB,EK,2025-11-07 12:20:00,20611
MOW,DXB,EK,2025-11-07 01:55:00,54092
MOW,DXB,EK,2025-11-03 20:30:00,59310
MOW,DXB,EK,2025-11-05 12:20:00,3417
MOW,DXB,EK,2025-11-08 13:35:00,41961
MOW,DXB,EK,2025-10-31 13:35:00,160584
MOW,DXB,EK,2025-11-03 06:45:00,85923
