origin,destination,airline,direct_departure_ts,price
MOW,TAS,HY,2025-11-20 17:50:00,39154
MOW,TAS,HY,2025-11-16 18:20:00,20991
MOW,TAS,HY,2025-11-14 17:50:00,23951
MOW,TAS,HY,2025-11-21 13:25:00,20991
MOW,TAS,HY,2025-11-22 19:50:00,20310
MOW,TAS,HY,2025-11-16 19:50:00,24238
MOW,TAS,HY,2025-11-17 19:50:00,20353
MOW,TAS,HY,2025-11-16 17:50:00,23951
MOW,TAS,HY,2025-11-20 19:50:00,28670
MOW,TAS,HY,2025-11-19 08:20:00,20353
MOW,TAS,HY,2025-11-15 17:50:00,23951
MOW,TAS,HY,2025-11-21 19:50:00,20353
MOW,TAS,HY,2025-11-15 18:50:00,20991
MOW,TAS,HY,2025-11-17 17:50:00,23951
MOW,TAS,HY,2025-11-19 17:50:00,23951
MOW,TAS,HY,2025-11-22 07:50:00,28376
MOW,TAS,HY,2025-11-17 08:20:00,24238
MOW,TAS,HY,2025-11-13 19:50:00,24232
MOW,TAS,HY,2025-11-15 07:50:00,39154
MOW,TAS,HY,2025-11-15 19:50:00,24238
MOW,TAS,HY,2025-11-18 17:50:00,23951
MOW,TAS,HY,2025-11-18 08:20:00,20466
MOW,TAS,HY,2025-11-14 19:50:00,24238
MOW,TAS,HY,2025-11-16 08:20:00,24238
MOW,TAS,HY,2025-11-13 08:20:00,24232
MOW,TAS,HY,2025-11-19 19:50:00,20353
MOW,TAS,HY,2025-11-19 07:50:00,23951
MOW,TAS,HY,2025-11-14 13:25:00,24601
MOW,TAS,HY,2025-11-13 17:50:00,33244
MOW,TAS,HY,2025-11-18 19:50:00,24238
MOW,TAS,HY,2025-11-20 08:20:00,20353
MOW,TAS,HY,2025-11-22 08:20:00,20310
MOW,TAS,HY,2025-11-22 17:50:00,23951
MOW,TAS,HY,2025-11-15 08:20:00,24238
MOW,TAS,HY,2025-11-14 08:20:00,24238
MOW,TAS,HY,2025-11-22 18:50:00,20969
MOW,TAS,HY,2025-11-21 17:50:00,28376
MOW,TAS,HY,2025-11-21 08:20:00,20353
