origin,destination,airline,direct_departure_ts,price
MOW,LED,R0,2025-11-13T02:45:00Z,3096
MOW,LED,R0,2025-11-13T03:50:00Z,3651
MOW,LED,R0,2025-11-13T04:00:00Z,3785
MOW,LED,R0,2025-11-13T06:30:00Z,4532
MOW,LED,R0,2025-11-13T06:40:00Z,4532
MOW,LED,R0,2025-11-13T10:30:00Z,4532
MOW,LED,R0,2025-11-13T10:40:00Z,3785
MOW,LED,R0,2025-11-13T12:30:00Z,4198
MOW,LED,R0,2025-11-13T12:40:00Z,4198
MOW,LED,R0,2025-11-13T14:30:00Z,5579
MOW,LED,R0,2025-11-13T14:40:00Z,5512
MOW,LED,R0,2025-11-13T16:30:00Z,6191
MOW,LED,R0,2025-11-13T16:40:00Z,4930
MOW,LED,R0,2025-11-13T17:50:00Z,4814
MOW,LED,R0,2025-11-14T02:45:00Z,4382
MOW,LED,R0,2025-11-14T03:50:00Z,5885
MOW,LED,R0,2025-11-14T04:00:00Z,5964
MOW,LED,R0,2025-11-14T06:30:00Z,7018
MOW,LED,R0,2025-11-14T10:30:00Z,7755
MOW,LED,R0,2025-11-14T10:40:00Z,5515
MOW,LED,R0,2025-11-14T12:30:00Z,5929
MOW,LED,R0,2025-11-14T12:40:00Z,5515
MOW,LED,R0,2025-11-14T14:30:00Z,16894
MOW,LED,R0,2025-11-14T14:40:00Z,11472
MOW,LED,R0,2025-11-14T16:30:00Z,7755
MOW,LED,R0,2025-11-14T16:40:00Z,16894
MOW,LED,R0,2025-11-14T17:50:00Z,7755
MOW,LED,R0,2025-11-15T02:45:00Z,4594
MOW,LED,R0,2025-11-15T03:50:00Z,5964
MOW,LED,R0,2025-11-15T04:00:00Z,7018
MOW,LED,R0,2025-11-15T06:30:00Z,15190
MOW,LED,R0,2025-11-15T06:40:00Z,7098
MOW,LED,R0,2025-11-15T10:30:00Z,4957
MOW,LED,R0,2025-11-15T10:40:00Z,4550
MOW,LED,R0,2025-11-15T12:30:00Z,3754
MOW,LED,R0,2025-11-15T12:40:00Z,3435
MOW,LED,R0,2025-11-15T14:30:00Z,3637
MOW,LED,R0,2025-11-15T14:40:00Z,3280
MOW,LED,R0,2025-11-15T16:30:00Z,3484
MOW,LED,R0,2025-11-15T16:40:00Z,3509
MOW,LED,R0,2025-11-15T17:50:00Z,3637
MOW,LED,R0,2025-11-16T02:45:00Z,3166
MOW,LED,R0,2025-11-16T03:50:00Z,3509
MOW,LED,R0,2025-11-16T04:00:00Z,3637
MOW,LED,R0,2025-11-16T06:30:00Z,4550
MOW,LED,R0,2025-11-16T06:40:00Z,4550
MOW,LED,R0,2025-11-16T10:30:00Z,4957
MOW,LED,R0,2025-11-16T10:40:00Z,4957
MOW,LED,R0,2025-11-16T12:30:00Z,4594
MOW,LED,R0,2025-11-16T12:40:00Z,4432
MOW,LED,R0,2025-11-16T14:30:00Z,5515
MOW,LED,R0,2025-11-16T14:40:00Z,5540
MOW,LED,R0,2025-11-16T16:30:00Z,5540
MOW,LED,R0,2025-11-16T16:40:00Z,4820
MOW,LED,R0,2025-11-16T17:50:00Z,4594
MOW,LED,R0,2025-11-17T02:45:00Z,4062
MOW,LED,R0,2025-11-17T03:50:00Z,4213
MOW,LED,R0,2025-11-17T04:00:00Z,4213
MOW,LED,R0,2025-11-17T06:30:00Z,4820
MOW,LED,R0,2025-11-17T06:40:00Z,4594
MOW,LED,R0,2025-11-17T10:30:00Z,3748
MOW,LED,R0,2025-11-17T10:40:00Z,3909
MOW,LED,R0,2025-11-17T12:30:00Z,3166
MOW,LED,R0,2025-11-17T12:40:00Z,3166
MOW,LED,R0,2025-11-17T14:30:00Z,3166
MOW,LED,R0,2025-11-17T14:40:00Z,3166
MOW,LED,R0,2025-11-17T16:30:00Z,3166
MOW,LED,R0,2025-11-17T16:40:00Z,3007
MOW,LED,R0,2025-11-17T17:50:00Z,3166
MOW,LED,R0,2025-11-18T02:45:00Z,3007
MOW,LED,R0,2025-11-18T03:50:00Z,3698
MOW,LED,R0,2025-11-18T04:00:00Z,3698
MOW,LED,R0,2025-11-18T06:30:00Z,4442
MOW,LED,R0,2025-11-18T06:40:00Z,3835
MOW,LED,R0,2025-11-18T10:30:00Z,3527
MOW,LED,R0,2025-11-18T10:40:00Z,3808
MOW,LED,R0,2025-11-18T12:30:00Z,3243
MOW,LED,R0,2025-11-18T12:40:00Z,3243
MOW,LED,R0,2025-11-18T14:30:00Z,3435
MOW,LED,R0,2025-11-18T14:40:00Z,3435
MOW,LED,R0,2025-11-18T16:30:00Z,3435
MOW,LED,R0,2025-11-18T16:40:00Z,3243
MOW,LED,R0,2025-11-18T17:50:00Z,3435
MOW,LED,R0,2025-11-19T02:45:00Z,3166
MOW,LED,R0,2025-11-19T03:50:00Z,3520
MOW,LED,R0,2025-11-19T04:00:00Z,3698
MOW,LED,R0,2025-11-19T06:30:00Z,4442
MOW,LED,R0,2025-11-19T06:40:00Z,4442
