origin,destination,airline,direct_departure_ts,price
LED,AER,SU,2025-11-15 03:35:00,9834
LED,AER,SU,2025-11-18 08:05:00,9798
LED,AER,SU,2025-11-18 12:15:00,10078
LED,AER,SU,2025-11-18 15:05:00,7078
LED,AER,SU,2025-11-14 15:05:00,5578
LED,AER,SU,2025-11-15 15:05:00,5578
LED,AER,SU,2025-11-16 03:35:00,8178
LED,AER,SU,2025-11-17 06:35:00,13316
LED,AER,SU,2025-11-19 08:05:00,8178
LED,AER,SU,2025-11-22 08:05:00,13384
LED,AER,SU,2025-11-21 08:05:00,9798
LED,AER,SU,2025-11-19 12:15:00,7078
LED,AER,SU,2025-11-14 06:35:00,8178
LED,AER,SU,2025-11-15 06:35:00,9798
LED,AER,SU,2025-11-19 15:05:00,5578
LED,AER,SU,2025-11-19 06:35:00,8178
LED,AER,SU,2025-11-16 12:15:00,7078
LED,AER,SU,2025-11-14 08:05:00,8178
LED,AER,SU,2025-11-14 12:15:00,7078
LED,AER,SU,2025-11-16 08:05:00,13171
LED,AER,SU,2025-11-15 08:05:00,13380
LED,AER,SU,2025-11-17 03:35:00,13316
LED,AER,SU,2025-11-15 12:15:00,5578
LED,AER,SU,2025-11-16 15:10:00,5578
LED,AER,SU,2025-11-18 06:35:00,8261
LED,AER,SU,2025-11-14 03:35:00,13185
