origin,destination,airline,direct_departure_ts,price
MOW,OVB,S7,2025-12-01 13:45:00,9328
MOW,OVB,S7,2025-12-05 13:45:00,9328
MOW,OVB,S7,2025-11-29 13:45:00,12543
MOW,OVB,S7,2025-11-29 10:35:00,12543
MOW,OVB,S7,2025-12-05 10:35:00,9328
MOW,OVB,S7,2025-12-01 08:20:00,12543
MOW,OVB,S7,2025-11-30 17:35:00,12543
MOW,OVB,S7,2025-12-08 13:45:00,9328
MOW,OVB,S7,2025-12-02 17:35:00,9328
MOW,OVB,S7,2025-12-03 10:35:00,9328
MOW,OVB,S7,2025-12-06 10:35:00,9328
MOW,OVB,S7,2025-12-04 17:35:00,9328
MOW,OVB,S7,2025-12-02 10:35:00,9328
MOW,OVB,S7,2025-12-06 13:45:00,9328
MOW,OVB,S7,2025-12-01 10:35:00,9328
MOW,OVB,S7,2025-12-07 08:20:00,12543
MOW,OVB,S7,2025-11-30 13:45:00,12543
MOW,OVB,S7,2025-12-07 10:35:00,14493
MOW,OVB,S7,2025-12-07 17:35:00,12543
MOW,OVB,S7,2025-12-08 10:35:00,12543
MOW,OVB,S7,2025-11-30 20:00:00,12543
MOW,OVB,S7,2025-11-29 08:20:00,12543
MOW,OVB,S7,2025-12-01 20:00:00,9328
MOW,OVB,S7,2025-12-08 20:00:00,9328
MOW,OVB,S7,2025-12-08 17:35:00,9328
MOW,OVB,S7,2025-12-06 20:00:00,12543
MOW,OVB,S7,2025-11-29 17:35:00,12543
MOW,OVB,S7,2025-12-08 08:20:00,12543
MOW,OVB,S7,2025-12-06 08:20:00,9328
MOW,OVB,S7,2025-12-04 08:20:00,9328
MOW,OVB,S7,2025-12-01 17:35:00,9328
MOW,OVB,S7,2025-11-30 08:20:00,14493
MOW,OVB,S7,2025-12-03 13:45:00,9328
MOW,OVB,S7,2025-12-05 17:35:00,12543
MOW,OVB,S7,2025-12-03 08:20:00,9328
MOW,OVB,S7,2025-11-29 20:00:00,9328
MOW,OVB,S7,2025-12-04 20:00:00,9328
MOW,OVB,S7,2025-12-06 17:35:00,12543
MOW,OVB,S7,2025-12-05 20:00:00,12543
MOW,OVB,S7,2025-12-03 17:35:00,9328
MOW,OVB,S7,2025-12-03 20:00:00,9328
MOW,OVB,S7,2025-12-07 20:00:00,12543
MOW,OVB,S7,2025-12-05 08:20:00,9328
MOW,OVB,S7,2025-12-02 08:20:00,9328
MOW,OVB,S7,2025-12-02 20:00:00,9328
MOW,OVB,S7,2025-12-04 10:35:00,9328
MOW,OVB,S7,2025-11-30 10:35:00,12543
MOW,OVB,S7,2025-12-07 13:45:00,16828
MOW,OVB,S7,2025-12-02 13:45:00,9328
MOW,OVB,S7,2025-12-04 13:45:00,9328
