origin,destination,airline,direct_departure_ts,price
OVB,KJA,S7,2025-11-04 10:50:00,15064
OVB,KJA,S7,2025-11-03 02:00:00,20324
OVB,KJA,S7,2025-10-30 19:20:00,12994
OVB,KJA,S7,2025-11-06 05:55:00,15064
OVB,KJA,S7,2025-11-07 10:50:00,15064
OVB,KJA,S7,2025-10-31 05:55:00,20324
OVB,KJA,S7,2025-10-30 05:55:00,17499
OVB,KJA,S7,2025-11-07 05:55:00,15064
OVB,KJA,S7,2025-11-04 05:55:00,15064
OVB,KJA,S7,2025-10-30 02:00:00,15064
OVB,KJA,S7,2025-11-02 19:20:00,9699
OVB,KJA,S7,2025-11-05 05:55:00,17499
OVB,KJA,S7,2025-11-08 05:55:00,7304
OVB,KJA,S7,2025-11-05 02:00:00,27309
OVB,KJA,S7,2025-11-03 19:20:00,9699
OVB,KJA,S7,2025-11-08 10:50:00,6189
OVB,KJA,S7,2025-11-04 19:20:00,17499
OVB,KJA,S7,2025-11-06 02:00:00,15064
OVB,KJA,S7,2025-11-02 02:00:00,12994
OVB,KJA,S7,2025-11-02 10:50:00,6189
OVB,KJA,S7,2025-11-03 05:55:00,9699
OVB,KJA,S7,2025-11-07 02:00:00,12994
OVB,KJA,S7,2025-11-05 10:50:00,17499
OVB,KJA,S7,2025-11-08 02:00:00,7304
OVB,KJA,S7,2025-11-03 10:50:00,17499
OVB,KJA,S7,2025-10-31 19:20:00,20324
OVB,KJA,S7,2025-11-02 05:55:00,11209
OVB,KJA,S7,2025-11-07 19:20:00,6189
OVB,KJA,S7,2025-10-31 10:50:00,20324
OVB,KJA,S7,2025-11-04 02:00:00,11209
OVB,KJA,S7,2025-11-05 19:20:00,11209
OVB,KJA,S7,2025-11-01 10:50:00,23654
OVB,KJA,S7,2025-11-06 10:50:00,8399
OVB,KJA,S7,2025-11-06 19:20:00,8399
OVB,KJA,S7,2025-11-01 02:00:00,15064
