origin,destination,airline,direct_departure_ts,price
MOW,LED,DP,2025-10-30T05:05:00Z,10598
MOW,LED,DP,2025-10-30T08:25:00Z,40810
MOW,LED,DP,2025-10-30T08:30:00Z,17146
MOW,LED,DP,2025-10-30T15:40:00Z,11886
MOW,LED,DP,2025-10-31T08:05:00Z,9300
MOW,LED,DP,2025-10-31T10:05:00Z,9297
MOW,LED,DP,2025-10-31T15:45:00Z,11950
MOW,LED,DP,2025-10-31T16:45:00Z,11971
MOW,LED,DP,2025-11-01T05:05:00Z,9371
MOW,LED,DP,2025-11-01T08:45:00Z,8571
MOW,LED,DP,2025-11-01T11:55:00Z,9371
MOW,LED,DP,2025-11-01T18:25:00Z,11902
MOW,LED,DP,2025-11-02T08:15:00Z,30439
MOW,LED,DP,2025-11-02T08:50:00Z,9429
MOW,LED,DP,2025-11-02T10:05:00Z,8529
MOW,LED,DP,2025-11-02T11:45:00Z,7699
MOW,LED,DP,2025-11-02T15:45:00Z,8529
MOW,LED,DP,2025-11-03T05:05:00Z,2668
MOW,LED,DP,2025-11-03T08:45:00Z,3190
MOW,LED,DP,2025-11-03T11:20:00Z,2668
MOW,LED,DP,2025-11-03T15:45:00Z,3190
MOW,LED,DP,2025-11-04T05:05:00Z,3726
MOW,LED,DP,2025-11-04T09:25:00Z,3854
MOW,LED,DP,2025-11-04T12:05:00Z,6025
MOW,LED,DP,2025-11-04T15:00:00Z,6025
MOW,LED,DP,2025-11-05T08:45:00Z,3190
MOW,LED,DP,2025-11-05T10:05:00Z,3190
MOW,LED,DP,2025-11-05T11:20:00Z,3190
MOW,LED,DP,2025-11-05T15:45:00Z,3190
MOW,LED,DP,2025-11-06T05:05:00Z,3095
MOW,LED,DP,2025-11-06T06:00:00Z,3095
MOW,LED,DP,2025-11-06T08:25:00Z,3345
MOW,LED,DP,2025-11-06T15:45:00Z,3619
MOW,LED,DP,2025-11-07T08:50:00Z,3095
MOW,LED,DP,2025-11-07T10:05:00Z,3619
MOW,LED,DP,2025-11-07T11:25:00Z,3619
MOW,LED,DP,2025-11-07T15:45:00Z,4353
MOW,LED,DP,2025-11-08T05:05:00Z,3619
MOW,LED,DP,2025-11-08T08:50:00Z,3858
MOW,LED,DP,2025-11-08T15:45:00Z,3095
MOW,LED,DP,2025-11-08T18:20:00Z,3095
