origin,destination,airline,direct_departure_ts,price
BCN,PAR,TO,2025-11-08 18:25:00,3871
BCN,PAR,TO,2025-11-02 07:40:00,17898
BCN,PAR,TO,2025-11-05 15:45:00,9040
BCN,PAR,TO,2025-11-08 08:15:00,6711
BCN,PAR,TO,2025-11-06 12:45:00,6692
BCN,PAR,TO,2025-11-02 14:15:00,23281
BCN,PAR,TO,2025-10-31 07:45:00,22074
BCN,PAR,TO,2025-11-08 19:45:00,3251
BCN,PAR,TO,2025-11-07 13:20:00,6676
BCN,PAR,TO,2025-10-30 19:50:00,31177
BCN,PAR,TO,2025-11-07 19:50:00,6676
BCN,PAR,TO,2025-11-03 09:05:00,14846
BCN,PAR,TO,2025-10-31 13:20:00,30683
BCN,PAR,TO,2025-10-31 19:50:00,28356
BCN,PAR,TO,2025-11-04 08:30:00,11723
BCN,PAR,TO,2025-11-07 07:45:00,7763
BCN,PAR,TO,2025-11-06 08:40:00,7974
BCN,PAR,TO,2025-11-01 08:15:00,22201
BCN,PAR,TO,2025-11-01 18:25:00,16599
BCN,PAR,TO,2025-11-04 19:45:00,10341
BCN,PAR,TO,2025-11-03 19:45:00,18292
BCN,PAR,TO,2025-11-02 19:45:00,21478
BCN,PAR,TO,2025-11-01 19:45:00,20507
BCN,PAR,TO,2025-11-06 19:50:00,6692
BCN,PAR,TO,2025-11-03 10:30:00,18305
BCN,PAR,TO,2025-11-05 19:50:00,7782
