origin,destination,airline,direct_departure_ts,price
SVX,OVB,S7,2025-11-02 16:15:00,14057
SVX,OVB,S7,2025-10-31 16:15:00,26087
SVX,OVB,S7,2025-11-02 10:20:00,14057
SVX,OVB,S7,2025-11-08 10:20:00,14057
SVX,OVB,S7,2025-11-07 16:15:00,14057
SVX,OVB,S7,2025-11-04 16:15:00,14057
SVX,OVB,S7,2025-10-30 16:15:00,14057
SVX,OVB,S7,2025-11-04 10:20:00,22392
SVX,OVB,S7,2025-11-04 02:15:00,16532
SVX,OVB,S7,2025-11-05 16:15:00,14057
SVX,OVB,S7,2025-11-01 02:15:00,19237
SVX,OVB,S7,2025-11-08 16:15:00,14057
SVX,OVB,S7,2025-11-03 02:15:00,11002
SVX,OVB,S7,2025-11-05 10:20:00,14057
SVX,OVB,S7,2025-11-01 10:20:00,14057
SVX,OVB,S7,2025-11-05 02:15:00,11002
SVX,OVB,S7,2025-11-06 10:20:00,14057
SVX,OVB,S7,2025-11-03 10:20:00,14057
SVX,OVB,S7,2025-11-06 02:15:00,11002
SVX,OVB,S7,2025-11-06 16:15:00,14057
SVX,OVB,S7,2025-11-08 02:15:00,11002
SVX,OVB,S7,2025-11-03 16:15:00,14057
SVX,OVB,S7,2025-11-07 02:15:00,11002
SVX,OVB,S7,2025-10-31 10:20:00,41017
SVX,OVB,S7,2025-10-31 02:15:00,22392
SVX,OVB,S7,2025-11-07 10:20:00,14057
SVX,OVB,S7,2025-11-01 16:15:00,14057
