origin,destination,airline,direct_departure_ts,price
MOW,DXB,EK,2026-01-01 06:45:00,69747
MOW,DXB,EK,2026-01-05 20:30:00,48535
MOW,DXB,EK,2026-01-04 06:45:00,72591
MOW,DXB,EK,2026-01-05 06:45:00,48535
MOW,DXB,EK,2025-12-30 20:30:00,75230
MOW,DXB,EK,2026-01-07 20:30:00,47151
MOW,DXB,EK,2025-12-31 06:45:00,69920
MOW,DXB,EK,2026-01-07 06:45:00,47151
MOW,DXB,EK,2026-01-03 06:45:00,140273
MOW,DXB,EK,2026-01-01 13:35:00,138207
MOW,DXB,EK,2025-12-29 13:35:00,114709
MOW,DXB,EK,2026-01-03 20:30:00,140273
MOW,DXB,EK,2026-01-03 13:35:00,140273
MOW,DXB,EK,2026-01-07 13:35:00,47151
MOW,DXB,EK,2026-01-06 12:20:00,36265
MOW,DXB,EK,2026-01-06 20:30:00,46629
MOW,DXB,EK,2026-01-02 06:45:00,83772
MOW,DXB,EK,2025-12-29 06:45:00,95137
MOW,DXB,EK,2025-12-31 20:30:00,69920
MOW,DXB,EK,2026-01-04 13:35:00,72591
MOW,DXB,EK,2026-01-06 13:35:00,46629
MOW,DXB,EK,2026-01-02 13:35:00,75065
MOW,DXB,EK,2026-01-07 12:20:00,36208
MOW,DXB,EK,2025-12-30 06:45:00,110093
MOW,DXB,EK,2026-01-01 20:30:00,138207
MOW,DXB,EK,2026-01-06 06:45:00,46629
MOW,DXB,EK,2026-01-05 13:35:00,48535
MOW,DXB,EK,2025-12-29 20:30:00,114709
MOW,DXB,EK,2026-01-02 20:30:00,75065
MOW,DXB,EK,2026-01-04 20:30:00,76220
MOW,DXB,EK,2025-12-31 13:35:00,69920
MOW,DXB,EK,2025-12-30 13:35:00,137946
