origin,destination,airline,direct_departure_ts,price
HKT,BKK,DD,2025-11-17 23:45:00,2731
HKT,BKK,DD,2025-11-21 12:35:00,3474
HKT,BKK,DD,2025-11-18 04:30:00,3594
HKT,BKK,DD,2025-11-18 11:20:00,2731
HKT,BKK,DD,2025-11-19 12:35:00,2989
HKT,BKK,DD,2025-11-22 11:20:00,2969
HKT,BKK,DD,2025-11-19 04:30:00,5603
HKT,BKK,DD,2025-11-19 08:45:00,3549
HKT,BKK,DD,2025-11-15 11:20:00,3506
HKT,BKK,DD,2025-11-20 12:35:00,2969
HKT,BKK,DD,2025-11-18 23:35:00,2731
HKT,BKK,DD,2025-11-18 01:30:00,2989
HKT,BKK,DD,2025-11-20 23:35:00,3474
HKT,BKK,DD,2025-11-15 23:35:00,3439
HKT,BKK,DD,2025-11-20 04:30:00,4500
HKT,BKK,DD,2025-11-13 04:30:00,4996
HKT,BKK,DD,2025-11-20 01:30:00,2969
HKT,BKK,DD,2025-11-12 23:45:00,2991
HKT,BKK,DD,2025-11-21 04:30:00,5160
HKT,BKK,DD,2025-11-14 23:45:00,2989
HKT,BKK,DD,2025-11-14 08:45:00,5603
HKT,BKK,DD,2025-11-13 01:30:00,4604
HKT,BKK,DD,2025-11-17 08:45:00,4026
HKT,BKK,DD,2025-11-21 08:45:00,4013
HKT,BKK,DD,2025-11-17 04:30:00,5163
HKT,BKK,DD,2025-11-18 12:35:00,2731
HKT,BKK,DD,2025-11-17 12:35:00,2992
HKT,BKK,DD,2025-11-13 11:20:00,3506
HKT,BKK,DD,2025-11-16 12:35:00,3439
HKT,BKK,DD,2025-11-16 23:45:00,2992
HKT,BKK,DD,2025-11-13 12:35:00,3016
HKT,BKK,DD,2025-11-22 12:35:00,2969
HKT,BKK,DD,2025-11-15 04:30:00,4521
HKT,BKK,DD,2025-11-16 08:45:00,4491
HKT,BKK,DD,2025-11-14 12:35:00,3446
HKT,BKK,DD,2025-11-14 04:30:00,5603
HKT,BKK,DD,2025-11-21 23:45:00,2730
HKT,BKK,DD,2025-11-13 23:35:00,3446
HKT,BKK,DD,2025-11-16 04:30:00,5615
HKT,BKK,DD,2025-11-22 04:30:00,5002
HKT,BKK,DD,2025-11-15 12:35:00,2989
HKT,BKK,DD,2025-11-20 11:20:00,2969
HKT,BKK,DD,2025-11-19 23:45:00,2730
