origin,destination,airline,direct_departure_ts,price
LED,DXB,EK,2025-11-18 20:05:00,96879
LED,DXB,EK,2025-11-20 20:05:00,93517
LED,DXB,EK,2025-11-22 20:05:00,97384
LED,DXB,EK,2025-11-14 20:05:00,97299
LED,DXB,EK,2025-11-19 20:10:00,46276
LED,DXB,EK,2025-11-13 20:10:00,45485
LED,DXB,EK,2025-11-14 20:10:00,124580
LED,DXB,EK,2025-11-18 20:10:00,45494
LED,DXB,EK,2025-11-15 20:10:00,47851
LED,DXB,EK,2025-11-13 20:05:00,95282
LED,DXB,EK,2025-11-20 20:10:00,45552
LED,DXB,EK,2025-11-19 20:05:00,95199
LED,DXB,EK,2025-11-21 20:10:00,46639
LED,DXB,EK,2025-11-16 20:10:00,46390
LED,DXB,EK,2025-11-15 20:05:00,99149
LED,DXB,EK,2025-11-22 20:10:00,48063
LED,DXB,EK,2025-11-16 20:05:00,94610
LED,DXB,EK,2025-11-17 20:10:00,45638
