origin,destination,airline,direct_departure_ts,price
LED,DXB,FZ,2025-12-03 21:25:00,49883
LED,DXB,FZ,2025-12-07 21:30:00,49883
LED,DXB,FZ,2025-11-28 21:25:00,50743
LED,DXB,FZ,2025-12-05 21:30:00,49883
LED,DXB,FZ,2025-12-02 21:25:00,49883
LED,DXB,FZ,2025-11-30 12:05:00,36301
LED,DXB,FZ,2025-12-06 21:30:00,49883
LED,DXB,FZ,2025-11-30 21:30:00,50068
LED,DXB,FZ,2025-12-03 12:05:00,36456
LED,DXB,FZ,2025-12-06 21:25:00,49883
LED,DXB,FZ,2025-12-05 10:45:00,36301
LED,DXB,FZ,2025-12-07 12:05:00,36782
LED,DXB,FZ,2025-12-07 21:25:00,49883
LED,DXB,FZ,2025-12-05 21:25:00,49883
LED,DXB,FZ,2025-11-29 21:25:00,39437
LED,DXB,FZ,2025-12-02 21:30:00,49883
LED,DXB,FZ,2025-12-03 21:30:00,50068
LED,DXB,FZ,2025-12-04 21:30:00,49883
LED,DXB,FZ,2025-11-28 21:30:00,50931
LED,DXB,FZ,2025-11-29 21:30:00,50743
LED,DXB,FZ,2025-12-04 21:25:00,49883
LED,DXB,FZ,2025-11-30 21:25:00,49883
LED,DXB,FZ,2025-12-01 21:25:00,49883
LED,DXB,FZ,2025-12-01 21:30:00,49883
