origin,destination,airline,direct_departure_ts,price
MOW,AER,DP,2025-11-16 06:45:00,6393
MOW,AER,DP,2025-11-22 05:05:00,4556
MOW,AER,DP,2025-11-18 06:45:00,4556
MOW,AER,DP,2025-11-15 06:45:00,8459
MOW,AER,DP,2025-11-18 15:55:00,4556
MOW,AER,DP,2025-11-19 06:45:00,4556
MOW,AER,DP,2025-11-16 15:55:00,4676
MOW,AER,DP,2025-11-15 15:55:00,5499
MOW,AER,DP,2025-11-14 06:45:00,7327
MOW,AER,DP,2025-11-21 15:55:00,4549
MOW,AER,DP,2025-11-13 06:45:00,4678
MOW,AER,DP,2025-11-17 05:05:00,6381
MOW,AER,DP,2025-11-20 05:05:00,4559
MOW,AER,DP,2025-11-16 05:05:00,6393
MOW,AER,DP,2025-11-15 05:05:00,7317
MOW,AER,DP,2025-11-17 15:55:00,6378
MOW,AER,DP,2025-11-18 05:05:00,4556
MOW,AER,DP,2025-11-14 05:05:00,7573
MOW,AER,DP,2025-11-17 06:45:00,5446
MOW,AER,DP,2025-11-20 06:45:00,4561
MOW,AER,DP,2025-11-20 15:55:00,4038
MOW,AER,DP,2025-11-22 06:45:00,4556
MOW,AER,DP,2025-11-14 15:55:00,6382
MOW,AER,DP,2025-11-21 06:45:00,4552
MOW,AER,DP,2025-11-22 15:55:00,4038
MOW,AER,DP,2025-11-19 05:05:00,4556
MOW,AER,DP,2025-11-13 05:05:00,5441
MOW,AER,DP,2025-11-13 15:55:00,4556
MOW,AER,DP,2025-11-21 05:05:00,4551
MOW,AER,DP,2025-11-19 15:55:00,4038
