origin,destination,airline,direct_departure_ts,price
MOW,DXB,DP,2025-11-21 08:15:00,14513
MOW,DXB,DP,2025-11-14 09:30:00,17704
MOW,DXB,DP,2025-11-22 05:05:00,14537
MOW,DXB,DP,2025-11-16 09:25:00,17470
MOW,DXB,DP,2025-11-14 08:15:00,19475
MOW,DXB,DP,2025-11-20 02:20:00,14513
MOW,DXB,DP,2025-11-13 08:10:00,17469
MOW,DXB,DP,2025-11-15 09:30:00,25839
MOW,DXB,DP,2025-11-18 08:25:00,12411
MOW,DXB,DP,2025-11-17 08:35:00,15526
MOW,DXB,DP,2025-11-19 08:15:00,14513
MOW,DXB,DP,2025-11-17 02:20:00,15413
MOW,DXB,DP,2025-11-20 08:15:00,14513
MOW,DXB,DP,2025-11-22 07:05:00,14537
MOW,DXB,DP,2025-11-18 02:20:00,14537
MOW,DXB,DP,2025-11-19 02:20:00,15386
MOW,DXB,DP,2025-11-13 03:00:00,17468
MOW,DXB,DP,2025-11-15 08:15:00,27777
MOW,DXB,DP,2025-11-21 02:20:00,14537
MOW,DXB,DP,2025-11-16 08:35:00,19451
