origin,destination,airline,direct_departure_ts,price
HKT,BKK,FD,2025-11-15 15:20:00,2582
HKT,BKK,FD,2025-11-18 08:30:00,2738
HKT,BKK,FD,2025-11-17 11:05:00,3160
HKT,BKK,FD,2025-11-15 03:00:00,3751
HKT,BKK,FD,2025-11-13 16:10:00,2419
HKT,BKK,FD,2025-11-15 13:00:00,2715
HKT,BKK,FD,2025-11-20 13:00:00,2750
HKT,BKK,FD,2025-11-15 14:55:00,2401
HKT,BKK,FD,2025-11-20 14:55:00,2432
HKT,BKK,FD,2025-11-21 00:20:00,2720
HKT,BKK,FD,2025-11-19 09:50:00,3132
HKT,BKK,FD,2025-11-20 03:00:00,3981
HKT,BKK,FD,2025-11-21 13:45:00,2963
HKT,BKK,FD,2025-11-19 04:45:00,3580
HKT,BKK,FD,2025-11-16 23:30:00,2785
HKT,BKK,FD,2025-11-21 02:00:00,3084
HKT,BKK,FD,2025-11-14 02:00:00,3092
HKT,BKK,FD,2025-11-19 16:10:00,2420
HKT,BKK,FD,2025-11-17 08:30:00,3636
HKT,BKK,FD,2025-11-22 16:10:00,2407
HKT,BKK,FD,2025-11-21 10:25:00,3535
HKT,BKK,FD,2025-11-19 00:20:00,2738
HKT,BKK,FD,2025-11-17 09:20:00,3753
HKT,BKK,FD,2025-11-16 13:45:00,2528
HKT,BKK,FD,2025-11-13 00:30:00,2737
HKT,BKK,FD,2025-11-20 01:55:00,3116
HKT,BKK,FD,2025-11-20 14:05:00,2750
HKT,BKK,FD,2025-11-18 07:40:00,3090
HKT,BKK,FD,2025-11-17 03:00:00,3753
HKT,BKK,FD,2025-11-16 13:00:00,2750
HKT,BKK,FD,2025-11-19 23:30:00,2750
HKT,BKK,FD,2025-11-18 03:00:00,3162
HKT,BKK,FD,2025-11-16 15:20:00,3128
HKT,BKK,FD,2025-11-22 14:55:00,2407
HKT,BKK,FD,2025-11-17 09:50:00,3160
HKT,BKK,FD,2025-11-19 13:00:00,2738
HKT,BKK,FD,2025-11-22 07:40:00,3090
HKT,BKK,FD,2025-11-14 07:20:00,6879
HKT,BKK,FD,2025-11-15 06:20:00,3133
HKT,BKK,FD,2025-11-18 14:55:00,2407
HKT,BKK,FD,2025-11-17 13:45:00,3041
HKT,BKK,FD,2025-11-18 11:05:00,2724
HKT,BKK,FD,2025-11-16 02:40:00,3128
HKT,BKK,FD,2025-11-13 09:20:00,3090
HKT,BKK,FD,2025-11-22 14:05:00,2737
HKT,BKK,FD,2025-11-20 07:20:00,3981
HKT,BKK,FD,2025-11-18 09:50:00,2724
