origin,destination,airline,direct_departure_ts,price
LED,OVB,S7,2026-01-02 10:45:00,18389
LED,OVB,S7,2026-01-06 13:40:00,18389
LED,OVB,S7,2026-01-06 10:45:00,21399
LED,OVB,S7,2026-01-01 13:40:00,15814
LED,OVB,S7,2026-01-03 13:40:00,15814
LED,OVB,S7,2025-12-31 13:40:00,15814
LED,OVB,S7,2026-01-05 13:40:00,18389
LED,OVB,S7,2025-12-30 13:40:00,24884
LED,OVB,S7,2026-01-04 10:45:00,18389
LED,OVB,S7,2025-12-31 10:45:00,21399
LED,OVB,S7,2026-01-01 10:45:00,11214
LED,OVB,S7,2026-01-07 13:40:00,18389
LED,OVB,S7,2026-01-03 10:45:00,15814
LED,OVB,S7,2025-12-29 10:45:00,24884
LED,OVB,S7,2026-01-05 10:45:00,18389
LED,OVB,S7,2025-12-30 10:45:00,29014
LED,OVB,S7,2026-01-02 13:40:00,15814
LED,OVB,S7,2025-12-29 13:40:00,24884
LED,OVB,S7,2026-01-04 13:40:00,18389
LED,OVB,S7,2026-01-07 10:45:00,15814
