origin,destination,airline,direct_departure_ts,price
HKT,BKK,TG,2025-12-31 12:25:00,9279
HKT,BKK,TG,2025-12-29 13:40:00,17896
HKT,BKK,TG,2025-12-30 03:25:00,17923
HKT,BKK,TG,2026-01-07 04:50:00,13822
HKT,BKK,TG,2025-12-31 13:40:00,17923
HKT,BKK,TG,2026-01-04 04:50:00,17884
HKT,BKK,TG,2026-01-06 06:40:00,21294
HKT,BKK,TG,2026-01-01 03:25:00,17859
HKT,BKK,TG,2026-01-04 03:25:00,17884
HKT,BKK,TG,2026-01-06 03:25:00,17473
HKT,BKK,TG,2026-01-05 12:25:00,17902
HKT,BKK,TG,2025-12-30 02:50:00,17923
HKT,BKK,TG,2025-12-31 03:25:00,7839
HKT,BKK,TG,2026-01-05 04:50:00,17938
HKT,BKK,TG,2025-12-29 03:25:00,17896
HKT,BKK,TG,2026-01-07 03:25:00,7944
HKT,BKK,TG,2026-01-07 10:10:00,6322
HKT,BKK,TG,2025-12-29 10:10:00,17991
HKT,BKK,TG,2026-01-06 02:50:00,21294
HKT,BKK,TG,2026-01-05 02:50:00,14464
HKT,BKK,TG,2025-12-31 10:10:00,8880
HKT,BKK,TG,2025-12-31 04:50:00,6924
HKT,BKK,TG,2025-12-31 06:40:00,10581
HKT,BKK,TG,2025-12-29 02:50:00,17896
HKT,BKK,TG,2026-01-06 10:10:00,21294
HKT,BKK,TG,2026-01-07 12:25:00,10561
HKT,BKK,TG,2025-12-30 06:40:00,17923
HKT,BKK,TG,2025-12-31 09:05:00,7839
HKT,BKK,TG,2025-12-30 12:25:00,17923
HKT,BKK,TG,2026-01-07 13:40:00,17831
HKT,BKK,TG,2025-12-30 10:10:00,17956
HKT,BKK,TG,2026-01-01 02:50:00,17859
HKT,BKK,TG,2026-01-04 02:50:00,17884
HKT,BKK,TG,2026-01-04 13:40:00,17884
HKT,BKK,TG,2026-01-05 10:10:00,17902
HKT,BKK,TG,2026-01-05 09:05:00,17902
HKT,BKK,TG,2025-12-31 02:50:00,7839
HKT,BKK,TG,2026-01-07 02:50:00,6322
HKT,BKK,TG,2026-01-06 04:50:00,36122
HKT,BKK,TG,2026-01-07 09:05:00,6322
HKT,BKK,TG,2026-01-04 06:40:00,18584
HKT,BKK,TG,2026-01-06 09:05:00,21294
HKT,BKK,TG,2026-01-05 03:25:00,17902
HKT,BKK,TG,2026-01-02 10:10:00,17859
HKT,BKK,TG,2025-12-29 12:25:00,17896
HKT,BKK,TG,2026-01-04 12:25:00,17884
