origin,destination,airline,direct_departure_ts,price
HKT,BKK,FD,2025-12-29 01:55:00,7199
HKT,BKK,FD,2025-12-31 03:00:00,8125
HKT,BKK,FD,2025-12-31 09:50:00,7245
HKT,BKK,FD,2025-12-29 07:20:00,8791
HKT,BKK,FD,2026-01-05 11:05:00,7175
HKT,BKK,FD,2025-12-30 14:55:00,7245
HKT,BKK,FD,2026-01-03 03:00:00,15119
HKT,BKK,FD,2025-12-31 16:10:00,2799
HKT,BKK,FD,2026-01-06 09:20:00,13196
HKT,BKK,FD,2026-01-02 02:20:00,11150
HKT,BKK,FD,2026-01-03 23:30:00,7831
HKT,BKK,FD,2025-12-28 23:30:00,3749
HKT,BKK,FD,2026-01-07 09:20:00,6001
HKT,BKK,FD,2025-12-31 06:20:00,7906
HKT,BKK,FD,2025-12-30 23:30:00,7245
HKT,BKK,FD,2026-01-01 07:20:00,15051
HKT,BKK,FD,2026-01-04 03:00:00,13274
HKT,BKK,FD,2026-01-06 14:00:00,12140
HKT,BKK,FD,2026-01-06 08:30:00,12865
HKT,BKK,FD,2026-01-07 11:05:00,3527
HKT,BKK,FD,2026-01-03 14:00:00,12664
HKT,BKK,FD,2026-01-05 13:00:00,7175
HKT,BKK,FD,2026-01-06 10:25:00,11825
HKT,BKK,FD,2026-01-06 07:40:00,12865
HKT,BKK,FD,2026-01-01 09:50:00,17225
HKT,BKK,FD,2026-01-05 09:50:00,8557
HKT,BKK,FD,2026-01-03 15:20:00,8017
HKT,BKK,FD,2025-12-31 09:20:00,7515
HKT,BKK,FD,2026-01-07 16:10:00,2569
HKT,BKK,FD,2025-12-30 15:20:00,7527
HKT,BKK,FD,2025-12-30 04:45:00,11319
HKT,BKK,FD,2026-01-03 14:55:00,9448
HKT,BKK,FD,2025-12-29 13:00:00,3749
HKT,BKK,FD,2026-01-03 01:55:00,14016
HKT,BKK,FD,2025-12-31 04:45:00,8662
HKT,BKK,FD,2026-01-01 14:00:00,12664
HKT,BKK,FD,2026-01-03 13:00:00,8550
HKT,BKK,FD,2026-01-02 00:30:00,9432
HKT,BKK,FD,2026-01-05 14:55:00,7175
HKT,BKK,FD,2026-01-05 08:30:00,7175
HKT,BKK,FD,2026-01-01 03:00:00,13550
HKT,BKK,FD,2025-12-31 02:00:00,7245
HKT,BKK,FD,2026-01-07 02:00:00,3527
HKT,BKK,FD,2026-01-02 07:20:00,17059
HKT,BKK,FD,2026-01-06 01:40:00,11825
HKT,BKK,FD,2026-01-03 04:45:00,11395
HKT,BKK,FD,2026-01-04 10:25:00,9436
HKT,BKK,FD,2026-01-01 01:55:00,8547
HKT,BKK,FD,2026-01-04 07:20:00,13274
HKT,BKK,FD,2026-01-01 16:10:00,8547
HKT,BKK,FD,2026-01-01 13:45:00,7138
HKT,BKK,FD,2026-01-06 13:00:00,11825
HKT,BKK,FD,2026-01-06 06:20:00,12865
HKT,BKK,FD,2026-01-05 04:45:00,7818
HKT,BKK,FD,2025-12-31 07:20:00,8125
HKT,BKK,FD,2026-01-01 06:20:00,11150
HKT,BKK,FD,2026-01-05 10:25:00,7175
HKT,BKK,FD,2026-01-05 16:10:00,7175
HKT,BKK,FD,2026-01-06 02:20:00,11825
HKT,BKK,FD,2025-12-31 13:25:00,3951
HKT,BKK,FD,2026-01-05 23:30:00,11825
HKT,BKK,FD,2026-01-07 08:30:00,5832
HKT,BKK,FD,2026-01-06 03:00:00,14380
HKT,BKK,FD,2025-12-30 00:30:00,7245
HKT,BKK,FD,2025-12-31 10:25:00,7245
HKT,BKK,FD,2026-01-07 02:20:00,5832
HKT,BKK,FD,2026-01-04 23:30:00,7175
HKT,BKK,FD,2026-01-01 13:00:00,7245
HKT,BKK,FD,2025-12-30 16:10:00,7245
HKT,BKK,FD,2026-01-05 15:20:00,7042
HKT,BKK,FD,2026-01-04 15:20:00,7491
HKT,BKK,FD,2026-01-01 09:20:00,13863
HKT,BKK,FD,2025-12-29 16:10:00,3628
