origin,destination,airline,direct_departure_ts,price
MOW,DXB,EK,2025-12-01 00:50:00,39892
MOW,DXB,EK,2025-11-30 13:35:00,39600
MOW,DXB,EK,2025-12-08 00:50:00,40236
MOW,DXB,EK,2025-12-06 01:55:00,31529
MOW,DXB,EK,2025-12-04 06:45:00,39644
MOW,DXB,EK,2025-12-08 12:20:00,12472
MOW,DXB,EK,2025-12-02 06:45:00,39644
MOW,DXB,EK,2025-11-30 06:45:00,39600
MOW,DXB,EK,2025-12-01 12:20:00,20516
MOW,DXB,EK,2025-12-04 20:30:00,39644
MOW,DXB,EK,2025-12-08 13:35:00,40544
MOW,DXB,EK,2025-12-04 12:20:00,31488
MOW,DXB,EK,2025-12-06 13:35:00,41965
MOW,DXB,EK,2025-12-06 03:55:00,31529
MOW,DXB,EK,2025-12-07 01:55:00,4860
MOW,DXB,EK,2025-11-29 00:50:00,43945
MOW,DXB,EK,2025-12-01 03:55:00,39892
MOW,DXB,EK,2025-11-30 12:20:00,31529
MOW,DXB,EK,2025-11-30 20:30:00,39600
MOW,DXB,EK,2025-12-08 03:55:00,40236
MOW,DXB,EK,2025-12-01 13:35:00,39597
MOW,DXB,EK,2025-11-29 21:55:00,31529
MOW,DXB,EK,2025-12-02 13:35:00,39644
MOW,DXB,EK,2025-12-08 06:45:00,40405
MOW,DXB,EK,2025-12-05 20:30:00,42528
MOW,DXB,EK,2025-12-07 00:50:00,31529
MOW,DXB,EK,2025-12-07 20:30:00,40426
MOW,DXB,EK,2025-12-01 06:45:00,39597
MOW,DXB,EK,2025-12-03 20:30:00,39600
MOW,DXB,EK,2025-12-05 13:35:00,42528
MOW,DXB,EK,2025-12-07 03:55:00,4860
MOW,DXB,EK,2025-12-06 12:20:00,20245
MOW,DXB,EK,2025-12-06 00:50:00,31529
MOW,DXB,EK,2025-12-03 13:35:00,39600
MOW,DXB,EK,2025-11-29 12:20:00,20503
MOW,DXB,EK,2025-11-29 06:45:00,42085
MOW,DXB,EK,2025-11-30 03:55:00,31529
MOW,DXB,EK,2025-12-05 21:55:00,31529
MOW,DXB,EK,2025-11-30 01:55:00,31529
MOW,DXB,EK,2025-12-04 13:35:00,39644
MOW,DXB,EK,2025-12-07 06:45:00,40389
MOW,DXB,EK,2025-11-30 00:50:00,39892
MOW,DXB,EK,2025-11-29 13:35:00,42085
MOW,DXB,EK,2025-12-05 12:20:00,36380
MOW,DXB,EK,2025-11-29 03:55:00,31529
MOW,DXB,EK,2025-12-06 20:30:00,41965
MOW,DXB,EK,2025-11-28 21:55:00,39892
MOW,DXB,EK,2025-11-29 23:00:00,31529
MOW,DXB,EK,2025-12-08 01:55:00,31839
MOW,DXB,EK,2025-12-08 20:30:00,40544
MOW,DXB,EK,2025-12-03 06:45:00,39600
MOW,DXB,EK,2025-12-07 12:20:00,3271
MOW,DXB,EK,2025-12-06 21:55:00,31529
MOW,DXB,EK,2025-12-01 20:30:00,39597
MOW,DXB,EK,2025-12-06 06:45:00,41965
MOW,DXB,EK,2025-12-02 20:30:00,39644
MOW,DXB,EK,2025-12-05 06:45:00,42528
MOW,DXB,EK,2025-12-01 01:55:00,31529
MOW,DXB,EK,2025-12-07 23:00:00,12472
MOW,DXB,EK,2025-11-30 21:20:00,39892
MOW,DXB,EK,2025-11-30 23:00:00,20673
MOW,DXB,EK,2025-11-30 21:55:00,39892
MOW,DXB,EK,2025-12-06 23:00:00,3271
MOW,DXB,EK,2025-12-02 12:20:00,31529
MOW,DXB,EK,2025-12-05 23:00:00,20504
MOW,DXB,EK,2025-11-29 20:30:00,42085
MOW,DXB,EK,2025-12-01 21:20:00,39892
MOW,DXB,EK,2025-12-07 13:35:00,40426
MOW,DXB,EK,2025-11-29 01:55:00,40236
