origin,destination,airline,direct_departure_ts,price
MOW,OVB,SU,2026-01-06 21:55:00,18376
MOW,OVB,SU,2026-01-07 06:15:00,18376
MOW,OVB,SU,2026-01-06 18:05:00,18303
MOW,OVB,SU,2025-12-29 18:05:00,23661
MOW,OVB,SU,2026-01-04 09:20:00,18303
MOW,OVB,SU,2026-01-04 18:05:00,18303
MOW,OVB,SU,2026-01-05 09:20:00,20703
MOW,OVB,SU,2026-01-05 21:55:00,18303
MOW,OVB,SU,2026-01-03 18:05:00,18358
MOW,OVB,SU,2025-12-31 06:15:00,23663
MOW,OVB,SU,2026-01-07 18:05:00,18376
MOW,OVB,SU,2026-01-03 12:55:00,18351
MOW,OVB,SU,2026-01-02 06:15:00,18458
MOW,OVB,SU,2025-12-30 06:15:00,28547
MOW,OVB,SU,2026-01-01 18:05:00,18458
MOW,OVB,SU,2026-01-01 20:50:00,16313
MOW,OVB,SU,2026-01-05 18:05:00,20622
MOW,OVB,SU,2026-01-03 21:55:00,18303
MOW,OVB,SU,2026-01-06 20:05:00,18303
MOW,OVB,SU,2026-01-02 21:55:00,18358
MOW,OVB,SU,2026-01-07 09:20:00,18376
MOW,OVB,SU,2026-01-06 06:15:00,18303
MOW,OVB,SU,2025-12-31 09:20:00,23663
MOW,OVB,SU,2026-01-04 06:15:00,18303
MOW,OVB,SU,2025-12-30 18:05:00,28589
MOW,OVB,SU,2025-12-30 20:05:00,28417
MOW,OVB,SU,2026-01-03 20:05:00,18351
MOW,OVB,SU,2026-01-02 09:20:00,18457
MOW,OVB,SU,2026-01-03 06:15:00,18358
MOW,OVB,SU,2025-12-30 21:55:00,28507
MOW,OVB,SU,2025-12-29 21:55:00,28506
MOW,OVB,SU,2025-12-31 21:55:00,18332
MOW,OVB,SU,2026-01-02 18:05:00,18458
MOW,OVB,SU,2026-01-01 21:55:00,18333
MOW,OVB,SU,2026-01-01 06:15:00,16338
MOW,OVB,SU,2025-12-29 09:20:00,23668
