origin,destination,airline,direct_departure_ts,price
MOW,LED,SU,2025-11-29 04:25:00,5844
MOW,LED,SU,2025-11-29 14:30:00,5844
MOW,LED,SU,2025-11-30 04:00:00,5014
MOW,LED,SU,2025-11-30 04:25:00,4114
MOW,LED,SU,2025-11-30 05:30:00,4114
MOW,LED,SU,2025-11-30 06:20:00,4114
MOW,LED,SU,2025-11-30 07:00:00,4114
MOW,LED,SU,2025-11-30 07:30:00,4114
MOW,LED,SU,2025-11-30 08:00:00,5163
MOW,LED,SU,2025-11-30 08:30:00,5014
MOW,LED,SU,2025-11-30 09:30:00,5014
MOW,LED,SU,2025-11-30 10:30:00,5164
MOW,LED,SU,2025-11-30 11:30:00,5163
MOW,LED,SU,2025-11-30 12:00:00,5163
MOW,LED,SU,2025-11-30 12:30:00,5694
MOW,LED,SU,2025-11-30 14:00:00,5694
MOW,LED,SU,2025-11-30 14:30:00,5844
MOW,LED,SU,2025-11-30 15:00:00,6574
MOW,LED,SU,2025-11-30 15:30:00,6424
MOW,LED,SU,2025-11-30 16:00:00,16264
MOW,LED,SU,2025-11-30 16:30:00,6424
MOW,LED,SU,2025-11-30 17:00:00,6424
MOW,LED,SU,2025-11-30 17:30:00,5694
MOW,LED,SU,2025-11-30 18:00:00,6574
MOW,LED,SU,2025-11-30 18:30:00,5694
MOW,LED,SU,2025-12-01 03:00:00,5164
MOW,LED,SU,2025-12-01 04:00:00,5710
MOW,LED,SU,2025-12-01 05:00:00,5014
MOW,LED,SU,2025-12-01 06:00:00,5164
MOW,LED,SU,2025-12-01 06:20:00,5164
MOW,LED,SU,2025-12-01 08:30:00,5164
MOW,LED,SU,2025-12-01 09:30:00,5014
MOW,LED,SU,2025-12-01 11:30:00,5014
MOW,LED,SU,2025-12-01 12:00:00,5163
MOW,LED,SU,2025-12-01 13:30:00,6574
MOW,LED,SU,2025-12-01 14:00:00,5014
MOW,LED,SU,2025-12-01 14:30:00,5844
MOW,LED,SU,2025-12-01 15:30:00,5163
MOW,LED,SU,2025-12-01 16:00:00,5844
MOW,LED,SU,2025-12-01 16:30:00,5014
MOW,LED,SU,2025-12-01 17:00:00,5844
MOW,LED,SU,2025-12-01 17:30:00,5014
MOW,LED,SU,2025-12-01 18:00:00,5844
MOW,LED,SU,2025-12-01 18:30:00,5844
MOW,LED,SU,2025-12-01 19:30:00,5164
MOW,LED,SU,2025-12-01 20:00:00,5014
MOW,LED,SU,2025-12-01 20:30:00,5164
MOW,LED,SU,2025-12-01 22:00:00,5652
MOW,LED,SU,2025-12-02 03:00:00,5652
MOW,LED,SU,2025-12-02 04:00:00,5488
MOW,LED,SU,2025-12-02 04:25:00,5164
MOW,LED,SU,2025-12-02 05:00:00,5488
MOW,LED,SU,2025-12-02 05:30:00,5652
MOW,LED,SU,2025-12-02 06:00:00,5652
MOW,LED,SU,2025-12-02 06:20:00,5844
MOW,LED,SU,2025-12-02 06:30:00,5488
MOW,LED,SU,2025-12-02 07:00:00,5652
MOW,LED,SU,2025-12-02 07:30:00,5488
MOW,LED,SU,2025-12-02 08:00:00,5652
MOW,LED,SU,2025-12-02 08:30:00,5488
MOW,LED,SU,2025-12-02 09:30:00,5488
MOW,LED,SU,2025-12-02 11:00:00,5488
MOW,LED,SU,2025-12-02 11:30:00,5652
MOW,LED,SU,2025-12-02 12:00:00,5652
MOW,LED,SU,2025-12-02 12:30:00,5488
MOW,LED,SU,2025-12-02 13:30:00,5652
MOW,LED,SU,2025-12-02 14:00:00,5488
MOW,LED,SU,2025-12-02 14:30:00,5163
MOW,LED,SU,2025-12-02 15:30:00,5163
MOW,LED,SU,2025-12-02 16:00:00,5652
MOW,LED,SU,2025-12-02 16:30:00,5488
MOW,LED,SU,2025-12-02 17:00:00,5652
MOW,LED,SU,2025-12-02 17:30:00,5488
MOW,LED,SU,2025-12-02 18:00:00,5652
MOW,LED,SU,2025-12-02 18:30:00,5488
MOW,LED,SU,2025-12-02 19:30:00,5652
MOW,LED,SU,2025-12-02 20:00:00,5488
MOW,LED,SU,2025-12-02 20:30:00,6471
MOW,LED,SU,2025-12-03 04:00:00,5014
MOW,LED,SU,2025-12-03 04:25:00,5164
MOW,LED,SU,2025-12-03 06:30:00,5014
MOW,LED,SU,2025-12-03 07:30:00,5014
MOW,LED,SU,2025-12-03 08:30:00,5014
MOW,LED,SU,2025-12-03 09:30:00,5014
MOW,LED,SU,2025-12-03 11:00:00,5014
MOW,LED,SU,2025-12-03 11:30:00,6621
MOW,LED,SU,2025-12-03 12:00:00,5163
MOW,LED,SU,2025-12-03 14:00:00,6467
MOW,LED,SU,2025-12-03 14:35:00,6574
MOW,LED,SU,2025-12-03 15:30:00,6574
MOW,LED,SU,2025-12-03 17:00:00,6467
MOW,LED,SU,2025-12-03 19:30:00,5163
MOW,LED,SU,2025-12-03 22:00:00,5844
MOW,LED,SU,2025-12-04 03:00:00,5164
MOW,LED,SU,2025-12-04 04:25:00,5164
MOW,LED,SU,2025-12-04 05:00:00,5164
MOW,LED,SU,2025-12-04 06:00:00,5164
MOW,LED,SU,2025-12-04 06:20:00,5164
MOW,LED,SU,2025-12-04 06:30:00,5014
MOW,LED,SU,2025-12-04 07:30:00,5014
MOW,LED,SU,2025-12-04 08:00:00,5844
MOW,LED,SU,2025-12-04 08:30:00,5014
MOW,LED,SU,2025-12-04 09:30:00,5014
MOW,LED,SU,2025-12-04 10:30:00,5844
MOW,LED,SU,2025-12-04 11:00:00,5014
MOW,LED,SU,2025-12-04 11:30:00,5164
MOW,LED,SU,2025-12-04 13:30:00,8124
MOW,LED,SU,2025-12-04 14:00:00,7334
MOW,LED,SU,2025-12-04 14:30:00,7334
MOW,LED,SU,2025-12-04 16:00:00,13064
MOW,LED,SU,2025-12-04 16:30:00,7334
MOW,LED,SU,2025-12-04 17:00:00,7334
MOW,LED,SU,2025-12-04 18:00:00,7974
MOW,LED,SU,2025-12-04 18:30:00,6574
MOW,LED,SU,2025-12-04 19:30:00,5844
MOW,LED,SU,2025-12-04 20:00:00,6424
MOW,LED,SU,2025-12-04 20:30:00,5164
MOW,LED,SU,2025-12-05 06:20:00,5164
MOW,LED,SU,2025-12-05 13:25:00,8142
MOW,LED,SU,2025-12-05 14:30:00,8142
MOW,LED,SU,2025-12-05 15:30:00,8205
MOW,LED,SU,2025-12-06 03:00:00,5164
MOW,LED,SU,2025-12-06 04:00:00,5014
MOW,LED,SU,2025-12-06 04:25:00,5827
MOW,LED,SU,2025-12-06 05:00:00,5164
MOW,LED,SU,2025-12-06 06:00:00,5164
MOW,LED,SU,2025-12-06 06:30:00,5164
MOW,LED,SU,2025-12-06 08:00:00,5164
MOW,LED,SU,2025-12-06 08:30:00,5710
MOW,LED,SU,2025-12-06 09:30:00,5014
MOW,LED,SU,2025-12-06 11:00:00,5694
MOW,LED,SU,2025-12-06 12:30:00,5014
MOW,LED,SU,2025-12-06 14:30:00,5827
MOW,LED,SU,2025-12-06 15:30:00,5827
MOW,LED,SU,2025-12-06 17:30:00,5014
MOW,LED,SU,2025-12-07 04:00:00,5014
MOW,LED,SU,2025-12-07 04:25:00,5164
MOW,LED,SU,2025-12-07 05:30:00,5164
MOW,LED,SU,2025-12-07 06:30:00,5164
MOW,LED,SU,2025-12-07 08:00:00,5163
MOW,LED,SU,2025-12-07 11:00:00,5163
MOW,LED,SU,2025-12-07 12:30:00,5694
MOW,LED,SU,2025-12-07 14:00:00,5164
MOW,LED,SU,2025-12-07 14:30:00,5163
MOW,LED,SU,2025-12-07 15:30:00,5844
MOW,LED,SU,2025-12-07 16:00:00,13064
MOW,LED,SU,2025-12-07 17:30:00,5694
MOW,LED,SU,2025-12-07 18:00:00,5694
MOW,LED,SU,2025-12-07 18:30:00,5844
MOW,LED,SU,2025-12-07 19:00:00,5844
MOW,LED,SU,2025-12-07 19:30:00,5844
MOW,LED,SU,2025-12-07 20:00:00,5694
MOW,LED,SU,2025-12-07 20:30:00,5844
MOW,LED,SU,2025-12-08 14:30:00,5163
MOW,LED,SU,2025-12-08 15:30:00,5163
