origin,destination,airline,direct_departure_ts,price
MOW,OVB,S7,2025-11-02 20:00:00,19483
MOW,OVB,S7,2025-11-06 20:00:00,12543
MOW,OVB,S7,2025-11-07 13:45:00,9328
MOW,OVB,S7,2025-10-31 20:00:00,26268
MOW,OVB,S7,2025-11-06 08:20:00,12543
MOW,OVB,S7,2025-11-07 20:00:00,14493
MOW,OVB,S7,2025-11-05 08:20:00,14493
MOW,OVB,S7,2025-11-06 13:45:00,12543
MOW,OVB,S7,2025-11-01 13:45:00,26268
MOW,OVB,S7,2025-10-30 13:45:00,65223
MOW,OVB,S7,2025-10-31 19:00:00,19483
MOW,OVB,S7,2025-11-02 10:35:00,14493
MOW,OVB,S7,2025-11-05 20:00:00,14493
MOW,OVB,S7,2025-11-08 13:45:00,12543
MOW,OVB,S7,2025-11-01 18:35:00,26268
MOW,OVB,S7,2025-11-08 20:00:00,12543
MOW,OVB,S7,2025-11-08 08:20:00,16828
MOW,OVB,S7,2025-11-04 08:20:00,22623
MOW,OVB,S7,2025-11-03 20:00:00,16828
MOW,OVB,S7,2025-11-02 13:45:00,19483
MOW,OVB,S7,2025-10-31 17:35:00,22623
MOW,OVB,S7,2025-11-04 20:00:00,14493
MOW,OVB,S7,2025-10-31 11:30:00,22623
MOW,OVB,S7,2025-10-31 08:20:00,26268
MOW,OVB,S7,2025-10-30 17:35:00,22623
MOW,OVB,S7,2025-10-31 13:45:00,22623
MOW,OVB,S7,2025-11-03 17:35:00,16828
MOW,OVB,S7,2025-11-02 17:35:00,16828
MOW,OVB,S7,2025-11-06 10:35:00,12543
MOW,OVB,S7,2025-11-08 10:35:00,12543
MOW,OVB,S7,2025-11-03 10:35:00,19483
MOW,OVB,S7,2025-11-04 13:45:00,19483
MOW,OVB,S7,2025-11-07 10:35:00,9328
MOW,OVB,S7,2025-11-01 09:20:00,26268
MOW,OVB,S7,2025-11-03 08:20:00,26268
MOW,OVB,S7,2025-11-02 08:20:00,22623
MOW,OVB,S7,2025-11-05 13:45:00,14493
MOW,OVB,S7,2025-11-08 17:35:00,9328
MOW,OVB,S7,2025-11-01 20:00:00,26268
MOW,OVB,S7,2025-11-06 17:35:00,12543
MOW,OVB,S7,2025-11-04 17:35:00,16828
MOW,OVB,S7,2025-10-30 20:00:00,26268
MOW,OVB,S7,2025-11-07 17:35:00,12543
MOW,OVB,S7,2025-11-07 08:20:00,12543
MOW,OVB,S7,2025-11-05 17:35:00,9328
MOW,OVB,S7,2025-11-05 10:35:00,14493
MOW,OVB,S7,2025-11-04 10:35:00,19483
MOW,OVB,S7,2025-11-03 13:45:00,16828
MOW,OVB,S7,2025-11-01 10:35:00,26268
