origin,destination,airline,direct_departure_ts,price
MOW,AER,DP,2025-12-02 05:05:00,5504
MOW,AER,DP,2025-12-07 06:45:00,4020
MOW,AER,DP,2025-11-29 06:45:00,5464
MOW,AER,DP,2025-11-30 06:45:00,5469
MOW,AER,DP,2025-12-07 05:05:00,4020
MOW,AER,DP,2025-12-03 06:45:00,4548
MOW,AER,DP,2025-11-29 15:55:00,4542
MOW,AER,DP,2025-12-07 15:55:00,4020
MOW,AER,DP,2025-12-06 15:55:00,4033
MOW,AER,DP,2025-12-01 05:05:00,5489
MOW,AER,DP,2025-12-04 05:05:00,4535
MOW,AER,DP,2025-12-06 05:05:00,6419
MOW,AER,DP,2025-12-01 15:55:00,3498
MOW,AER,DP,2025-12-02 15:55:00,3498
MOW,AER,DP,2025-12-05 05:05:00,5464
MOW,AER,DP,2025-12-06 06:45:00,6419
MOW,AER,DP,2025-12-05 06:45:00,5464
MOW,AER,DP,2025-12-08 05:05:00,4167
MOW,AER,DP,2025-11-30 15:55:00,4531
MOW,AER,DP,2025-12-01 06:45:00,5468
MOW,AER,DP,2025-12-03 15:55:00,4025
MOW,AER,DP,2025-12-04 15:55:00,3498
MOW,AER,DP,2025-12-05 15:55:00,6386
MOW,AER,DP,2025-12-08 15:55:00,3498
MOW,AER,DP,2025-12-03 05:05:00,4548
MOW,AER,DP,2025-12-04 06:45:00,5465
MOW,AER,DP,2025-12-08 06:45:00,4557
MOW,AER,DP,2025-11-30 05:05:00,5469
MOW,AER,DP,2025-11-29 05:05:00,5489
MOW,AER,DP,2025-12-02 06:45:00,6419
