origin,destination,airline,direct_departure_ts,price
BCN,PAR,VY,2026-01-02 13:20:00,15484
BCN,PAR,VY,2026-01-02 04:50:00,14245
BCN,PAR,VY,2025-12-31 11:40:00,8244
BCN,PAR,VY,2025-12-30 06:00:00,10910
BCN,PAR,VY,2026-01-02 13:55:00,17008
BCN,PAR,VY,2026-01-01 13:20:00,34285
BCN,PAR,VY,2026-01-01 13:05:00,19670
BCN,PAR,VY,2025-12-30 18:20:00,9670
BCN,PAR,VY,2026-01-02 06:00:00,9481
BCN,PAR,VY,2025-12-30 13:45:00,11388
BCN,PAR,VY,2025-12-30 14:05:00,11673
BCN,PAR,VY,2026-01-01 14:30:00,22960
BCN,PAR,VY,2026-01-01 18:20:00,18910
BCN,PAR,VY,2025-12-31 18:20:00,6299
BCN,PAR,VY,2026-01-02 11:50:00,13578
BCN,PAR,VY,2026-01-01 07:55:00,17011
BCN,PAR,VY,2025-12-30 06:50:00,10078
BCN,PAR,VY,2025-12-30 11:40:00,9670
BCN,PAR,VY,2025-12-30 04:50:00,8529
BCN,PAR,VY,2026-01-02 17:10:00,14285
BCN,PAR,VY,2026-01-01 19:45:00,22710
BCN,PAR,VY,2026-01-02 19:20:00,13197
BCN,PAR,VY,2026-01-02 18:20:00,8797
BCN,PAR,VY,2025-12-30 19:45:00,10733
BCN,PAR,VY,2025-12-30 09:50:00,12246
BCN,PAR,VY,2026-01-01 06:50:00,15041
BCN,PAR,VY,2025-12-31 08:05:00,9862
BCN,PAR,VY,2025-12-31 04:50:00,6836
BCN,PAR,VY,2026-01-01 06:00:00,18910
BCN,PAR,VY,2025-12-31 15:10:00,7754
BCN,PAR,VY,2025-12-31 14:30:00,9196
BCN,PAR,VY,2026-01-02 08:25:00,17008
BCN,PAR,VY,2025-12-31 19:35:00,6779
BCN,PAR,VY,2025-12-31 06:50:00,9196
BCN,PAR,VY,2025-12-31 06:00:00,9481
BCN,PAR,VY,2026-01-01 11:40:00,19717
BCN,PAR,VY,2026-01-01 04:50:00,12451
BCN,PAR,VY,2026-01-01 13:50:00,19670
BCN,PAR,VY,2025-12-31 13:20:00,9196
BCN,PAR,VY,2025-12-30 07:55:00,9862
BCN,PAR,VY,2026-01-02 06:50:00,15484
