origin,destination,airline,direct_departure_ts,price
LED,DXB,EK,2025-11-08 20:05:00,102679
LED,DXB,EK,2025-11-02 20:05:00,114445
LED,DXB,EK,2025-11-06 20:10:00,45480
LED,DXB,EK,2025-10-30 20:10:00,76677
LED,DXB,EK,2025-11-07 20:05:00,99490
LED,DXB,EK,2025-11-03 20:10:00,55129
LED,DXB,EK,2025-11-08 20:10:00,48125
LED,DXB,EK,2025-11-05 20:10:00,45455
LED,DXB,EK,2025-11-02 20:10:00,55841
LED,DXB,EK,2025-11-07 20:10:00,46915
LED,DXB,EK,2025-11-04 20:05:00,112763
LED,DXB,EK,2025-11-04 20:10:00,45494
LED,DXB,EK,2025-11-01 20:10:00,79990
LED,DXB,EK,2025-10-31 20:10:00,63841
LED,DXB,EK,2025-11-05 20:05:00,110907
