origin,destination,airline,direct_departure_ts,price
MOW,TAS,SU,2025-11-08 04:45:00,25619
MOW,TAS,SU,2025-10-31 09:45:00,32120
MOW,TAS,SU,2025-11-02 09:45:00,25726
MOW,TAS,SU,2025-11-05 09:45:00,25619
MOW,TAS,SU,2025-11-07 09:45:00,20651
MOW,TAS,SU,2025-11-02 17:00:00,25726
MOW,TAS,SU,2025-11-06 17:00:00,20730
MOW,TAS,SU,2025-11-08 09:45:00,25540
MOW,TAS,SU,2025-11-02 04:50:00,32051
MOW,TAS,SU,2025-11-01 09:45:00,25726
MOW,TAS,SU,2025-11-07 04:50:00,25726
MOW,TAS,SU,2025-11-07 23:55:00,20699
MOW,TAS,SU,2025-11-03 04:45:00,31948
MOW,TAS,SU,2025-11-01 23:55:00,25676
MOW,TAS,SU,2025-11-04 17:00:00,25677
MOW,TAS,SU,2025-10-31 23:55:00,31948
MOW,TAS,SU,2025-11-05 04:50:00,25574
MOW,TAS,SU,2025-11-01 04:45:00,31887
MOW,TAS,SU,2025-10-31 04:50:00,40074
MOW,TAS,SU,2025-11-06 04:50:00,25726
MOW,TAS,SU,2025-10-30 17:00:00,50085
MOW,TAS,SU,2025-11-03 17:00:00,25590
MOW,TAS,SU,2025-11-04 04:50:00,20699
MOW,TAS,SU,2025-11-05 17:00:00,25577
