origin,destination,airline,direct_departure_ts,price
MOW,DXB,SU,2025-10-31 08:15:00,36298
MOW,DXB,SU,2025-11-07 23:15:00,29408
MOW,DXB,SU,2025-11-04 05:15:00,21295
MOW,DXB,SU,2025-11-01 05:15:00,45360
MOW,DXB,SU,2025-11-04 23:15:00,21332
MOW,DXB,SU,2025-11-03 05:15:00,72238
MOW,DXB,SU,2025-10-30 08:15:00,36298
MOW,DXB,SU,2025-11-07 05:15:00,21306
MOW,DXB,SU,2025-11-02 05:45:00,73011
MOW,DXB,SU,2025-11-06 05:15:00,21255
MOW,DXB,SU,2025-11-02 05:15:00,72627
MOW,DXB,SU,2025-11-02 08:15:00,72627
MOW,DXB,SU,2025-11-01 08:15:00,45211
MOW,DXB,SU,2025-11-07 08:15:00,21255
MOW,DXB,SU,2025-11-03 23:15:00,29408
MOW,DXB,SU,2025-11-06 08:15:00,21255
MOW,DXB,SU,2025-11-05 05:15:00,21332
MOW,DXB,SU,2025-11-05 08:15:00,21255
MOW,DXB,SU,2025-10-31 05:15:00,57410
MOW,DXB,SU,2025-11-01 05:45:00,36329
MOW,DXB,SU,2025-10-31 23:15:00,36817
MOW,DXB,SU,2025-11-06 23:15:00,21200
MOW,DXB,SU,2025-11-01 23:15:00,187656
MOW,DXB,SU,2025-11-02 23:15:00,91934
MOW,DXB,SU,2025-11-08 05:45:00,21276
MOW,DXB,SU,2025-10-30 23:15:00,186369
MOW,DXB,SU,2025-10-30 05:15:00,57410
MOW,DXB,SU,2025-11-04 08:15:00,21290
MOW,DXB,SU,2025-11-03 08:15:00,45271
MOW,DXB,SU,2025-11-08 05:15:00,21306
MOW,DXB,SU,2025-11-08 08:15:00,21276
MOW,DXB,SU,2025-11-05 23:15:00,21347
