origin,destination,airline,direct_departure_ts,price
LED,DXB,FZ,2025-11-01 21:25:00,1023
LED,DXB,FZ,2025-11-03 21:25:00,88498
LED,DXB,FZ,2025-11-07 10:45:00,35677
LED,DXB,FZ,2025-11-04 21:30:00,63451
LED,DXB,FZ,2025-11-02 12:05:00,1820
LED,DXB,FZ,2025-10-31 10:45:00,43249
LED,DXB,FZ,2025-11-04 21:25:00,63173
LED,DXB,FZ,2025-11-06 21:25:00,46421
LED,DXB,FZ,2025-11-07 21:30:00,92295
LED,DXB,FZ,2025-11-05 21:30:00,99614
LED,DXB,FZ,2025-11-07 21:25:00,69900
LED,DXB,FZ,2025-11-01 21:30:00,274140
LED,DXB,FZ,2025-10-30 21:25:00,37846
LED,DXB,FZ,2025-10-31 21:25:00,38437
LED,DXB,FZ,2025-11-05 12:05:00,38795
LED,DXB,FZ,2025-11-05 21:25:00,167840
LED,DXB,FZ,2025-11-02 21:25:00,64902
