origin,destination,airline,direct_departure_ts,price
MOW,OVB,SU,2025-11-17 18:05:00,18321
MOW,OVB,SU,2025-11-14 06:15:00,16139
MOW,OVB,SU,2025-11-20 06:15:00,14323
MOW,OVB,SU,2025-11-20 20:50:00,18223
MOW,OVB,SU,2025-11-14 18:05:00,16123
MOW,OVB,SU,2025-11-13 20:50:00,20603
MOW,OVB,SU,2025-11-15 20:05:00,20448
MOW,OVB,SU,2025-11-15 12:55:00,18287
MOW,OVB,SU,2025-11-19 21:55:00,9133
MOW,OVB,SU,2025-11-13 06:15:00,18312
MOW,OVB,SU,2025-11-22 20:05:00,14339
MOW,OVB,SU,2025-11-17 21:55:00,12523
MOW,OVB,SU,2025-11-15 21:55:00,18287
MOW,OVB,SU,2025-11-18 18:05:00,10783
MOW,OVB,SU,2025-11-21 21:55:00,12523
MOW,OVB,SU,2025-11-14 09:20:00,16139
MOW,OVB,SU,2025-11-12 21:55:00,12640
MOW,OVB,SU,2025-11-19 18:05:00,14629
MOW,OVB,SU,2025-11-14 21:55:00,16313
MOW,OVB,SU,2025-11-17 09:20:00,20705
MOW,OVB,SU,2025-11-15 06:15:00,14667
MOW,OVB,SU,2025-11-21 06:15:00,10783
MOW,OVB,SU,2025-11-13 21:55:00,14323
MOW,OVB,SU,2025-11-16 09:20:00,18413
MOW,OVB,SU,2025-11-20 18:05:00,14355
MOW,OVB,SU,2025-11-19 09:20:00,16277
MOW,OVB,SU,2025-11-22 06:15:00,12523
MOW,OVB,SU,2025-11-18 20:05:00,20448
MOW,OVB,SU,2025-11-20 21:55:00,9226
MOW,OVB,SU,2025-11-16 18:05:00,23663
MOW,OVB,SU,2025-11-19 06:15:00,9231
MOW,OVB,SU,2025-11-18 21:55:00,14323
MOW,OVB,SU,2025-11-21 18:05:00,20406
MOW,OVB,SU,2025-11-21 09:20:00,9123
MOW,OVB,SU,2025-11-18 06:15:00,23432
MOW,OVB,SU,2025-11-22 12:55:00,16219
MOW,OVB,SU,2025-11-13 18:05:00,23382
