origin,destination,airline,direct_departure_ts,price
LED,AER,FV,2025-11-30 15:10:00,7143
LED,AER,FV,2025-12-01 12:15:00,16374
LED,AER,FV,2025-11-30 03:35:00,9959
LED,AER,FV,2025-12-06 12:15:00,15423
LED,AER,FV,2025-12-04 12:15:00,14403
LED,AER,FV,2025-12-05 03:35:00,14596
LED,AER,FV,2025-11-29 03:35:00,9959
LED,AER,FV,2025-12-03 03:35:00,14593
LED,AER,FV,2025-12-08 12:15:00,14550
LED,AER,FV,2025-11-29 12:15:00,7132
LED,AER,FV,2025-11-29 06:35:00,9951
LED,AER,FV,2025-12-07 03:35:00,14590
LED,AER,FV,2025-12-07 12:15:00,14590
LED,AER,FV,2025-12-04 03:35:00,15423
LED,AER,FV,2025-11-30 06:35:00,9931
LED,AER,FV,2025-12-02 12:15:00,14476
LED,AER,FV,2025-12-02 03:35:00,14590
LED,AER,FV,2025-12-03 12:15:00,14584
LED,AER,FV,2025-12-06 03:35:00,16374
LED,AER,FV,2025-12-05 12:15:00,16374
LED,AER,FV,2025-11-29 15:05:00,7132
LED,AER,FV,2025-11-30 12:15:00,10241
LED,AER,FV,2025-12-01 03:35:00,14525
LED,AER,FV,2025-11-29 08:05:00,9941
LED,AER,FV,2025-12-08 03:35:00,14563
