origin,destination,airline,direct_departure_ts,price
MOW,DXB,FZ,2026-01-06 23:00:00,9374
MOW,DXB,FZ,2026-01-04 21:50:00,89572
MOW,DXB,FZ,2026-01-06 21:20:00,59959
MOW,DXB,FZ,2026-01-01 03:55:00,87861
MOW,DXB,FZ,2025-12-30 22:50:00,100387
MOW,DXB,FZ,2026-01-01 12:20:00,12286
MOW,DXB,FZ,2025-12-31 21:55:00,87861
MOW,DXB,FZ,2025-12-31 01:55:00,87806
MOW,DXB,FZ,2026-01-04 01:55:00,76226
MOW,DXB,FZ,2025-12-29 03:55:00,79020
MOW,DXB,FZ,2025-12-29 01:55:00,76347
MOW,DXB,FZ,2026-01-05 00:50:00,64606
MOW,DXB,FZ,2026-01-04 21:55:00,64606
MOW,DXB,FZ,2026-01-05 22:50:00,103651
MOW,DXB,FZ,2025-12-30 01:55:00,87696
MOW,DXB,FZ,2025-12-29 00:55:00,88295
MOW,DXB,FZ,2026-01-01 00:50:00,101140
MOW,DXB,FZ,2026-01-01 21:55:00,1154330
MOW,DXB,FZ,2025-12-30 00:55:00,99927
MOW,DXB,FZ,2026-01-05 03:55:00,64606
MOW,DXB,FZ,2026-01-06 12:20:00,5618
MOW,DXB,FZ,2026-01-07 01:55:00,59959
MOW,DXB,FZ,2026-01-04 21:20:00,76066
MOW,DXB,FZ,2026-01-03 21:50:00,96380
MOW,DXB,FZ,2025-12-30 12:20:00,479
MOW,DXB,FZ,2026-01-02 21:55:00,267204
MOW,DXB,FZ,2025-12-31 03:55:00,76341
MOW,DXB,FZ,2025-12-31 23:00:00,11014
MOW,DXB,FZ,2025-12-30 03:55:00,84296
MOW,DXB,FZ,2025-12-29 22:50:00,99927
MOW,DXB,FZ,2026-01-05 01:55:00,64606
MOW,DXB,FZ,2026-01-03 22:50:00,101222
MOW,DXB,FZ,2026-01-06 00:50:00,64687
MOW,DXB,FZ,2025-12-28 21:55:00,265541
MOW,DXB,FZ,2026-01-02 23:00:00,103217
MOW,DXB,FZ,2026-01-05 00:55:00,110670
MOW,DXB,FZ,2025-12-31 21:20:00,64606
MOW,DXB,FZ,2026-01-06 21:55:00,64606
MOW,DXB,FZ,2026-01-05 21:55:00,64687
MOW,DXB,FZ,2026-01-04 12:20:00,11869
MOW,DXB,FZ,2026-01-04 22:50:00,110670
MOW,DXB,FZ,2026-01-02 21:50:00,93656
MOW,DXB,FZ,2026-01-07 00:55:00,74547
MOW,DXB,FZ,2026-01-05 23:00:00,61806
MOW,DXB,FZ,2025-12-29 21:55:00,100950
MOW,DXB,FZ,2025-12-31 00:55:00,100387
MOW,DXB,FZ,2025-12-29 12:20:00,14469
MOW,DXB,FZ,2026-01-03 23:00:00,11253
MOW,DXB,FZ,2026-01-03 21:20:00,74884
MOW,DXB,FZ,2026-01-03 00:50:00,252872
MOW,DXB,FZ,2026-01-06 21:50:00,59959
MOW,DXB,FZ,2026-01-02 12:20:00,6635
MOW,DXB,FZ,2025-12-28 23:00:00,101085
MOW,DXB,FZ,2026-01-07 12:20:00,5665
MOW,DXB,FZ,2025-12-31 00:50:00,87439
MOW,DXB,FZ,2025-12-30 23:00:00,14726
MOW,DXB,FZ,2025-12-30 21:50:00,80041
MOW,DXB,FZ,2026-01-02 00:55:00,122772
MOW,DXB,FZ,2025-12-30 00:50:00,87439
MOW,DXB,FZ,2026-01-06 22:50:00,74547
MOW,DXB,FZ,2025-12-31 12:20:00,2014
MOW,DXB,FZ,2026-01-04 23:00:00,9624
MOW,DXB,FZ,2026-01-01 21:20:00,100039
MOW,DXB,FZ,2026-01-03 00:55:00,122772
MOW,DXB,FZ,2026-01-02 01:55:00,87713
MOW,DXB,FZ,2025-12-28 22:50:00,88295
MOW,DXB,FZ,2026-01-01 23:00:00,100970
MOW,DXB,FZ,2025-12-29 23:00:00,491
MOW,DXB,FZ,2026-01-04 03:55:00,87674
MOW,DXB,FZ,2026-01-06 03:55:00,64687
MOW,DXB,FZ,2025-12-31 21:50:00,85487
MOW,DXB,FZ,2025-12-29 21:50:00,81743
MOW,DXB,FZ,2026-01-03 21:55:00,76833
MOW,DXB,FZ,2026-01-03 03:55:00,87674
MOW,DXB,FZ,2025-12-28 21:20:00,76382
MOW,DXB,FZ,2026-01-02 03:55:00,100970
MOW,DXB,FZ,2026-01-02 00:50:00,100970
MOW,DXB,FZ,2025-12-30 21:55:00,88529
MOW,DXB,FZ,2025-12-30 21:20:00,80041
MOW,DXB,FZ,2026-01-06 01:55:00,64687
MOW,DXB,FZ,2026-01-04 00:55:00,101222
MOW,DXB,FZ,2026-01-04 00:50:00,76226
MOW,DXB,FZ,2025-12-31 22:50:00,103555
MOW,DXB,FZ,2026-01-07 00:50:00,64606
MOW,DXB,FZ,2026-01-03 01:55:00,76226
MOW,DXB,FZ,2025-12-29 21:20:00,81743
MOW,DXB,FZ,2026-01-05 21:50:00,67958
MOW,DXB,FZ,2026-01-01 21:50:00,100039
MOW,DXB,FZ,2026-01-05 21:20:00,64687
MOW,DXB,FZ,2025-12-29 00:50:00,64836
MOW,DXB,FZ,2026-01-02 21:20:00,93656
MOW,DXB,FZ,2026-01-07 03:55:00,59873
MOW,DXB,FZ,2025-12-28 21:50:00,76382
MOW,DXB,FZ,2026-01-01 01:55:00,87861
MOW,DXB,FZ,2026-01-03 12:20:00,2109
MOW,DXB,FZ,2026-01-01 00:55:00,103555
MOW,DXB,FZ,2026-01-05 12:20:00,7780
