origin,destination,airline,direct_departure_ts,price
MOW,LED,FV,2025-10-30 03:00:00,25650
MOW,LED,FV,2025-10-30 04:00:00,16385
MOW,LED,FV,2025-10-30 05:00:00,13127
MOW,LED,FV,2025-10-30 05:30:00,66923
MOW,LED,FV,2025-10-30 06:30:00,20367
MOW,LED,FV,2025-10-30 07:00:00,20448
MOW,LED,FV,2025-10-30 07:30:00,25531
MOW,LED,FV,2025-10-30 08:00:00,32196
MOW,LED,FV,2025-10-30 08:30:00,13215
MOW,LED,FV,2025-10-30 09:30:00,12932
MOW,LED,FV,2025-10-30 10:30:00,13614
MOW,LED,FV,2025-10-30 11:00:00,10374
MOW,LED,FV,2025-10-30 11:30:00,10524
MOW,LED,FV,2025-10-30 12:00:00,20367
MOW,LED,FV,2025-10-30 12:30:00,25650
MOW,LED,FV,2025-10-30 13:00:00,31744
MOW,LED,FV,2025-10-30 13:30:00,26098
MOW,LED,FV,2025-10-30 14:00:00,25486
MOW,LED,FV,2025-10-30 15:00:00,25608
MOW,LED,FV,2025-10-30 15:30:00,31594
MOW,LED,FV,2025-10-30 16:00:00,20367
MOW,LED,FV,2025-10-30 16:30:00,16380
MOW,LED,FV,2025-10-30 17:00:00,20367
MOW,LED,FV,2025-10-30 17:30:00,13098
MOW,LED,FV,2025-10-30 18:00:00,13123
MOW,LED,FV,2025-10-30 18:30:00,15295
MOW,LED,FV,2025-10-30 19:00:00,20367
MOW,LED,FV,2025-10-30 19:30:00,20367
MOW,LED,FV,2025-10-30 20:00:00,25372
MOW,LED,FV,2025-10-30 20:30:00,16284
MOW,LED,FV,2025-10-30 22:00:00,13125
MOW,LED,FV,2025-10-31 03:00:00,13125
MOW,LED,FV,2025-10-31 04:00:00,12914
MOW,LED,FV,2025-10-31 05:00:00,10374
MOW,LED,FV,2025-10-31 05:30:00,12460
MOW,LED,FV,2025-10-31 06:30:00,9930
MOW,LED,FV,2025-10-31 07:00:00,10524
MOW,LED,FV,2025-10-31 07:30:00,10374
MOW,LED,FV,2025-10-31 08:00:00,10524
MOW,LED,FV,2025-10-31 08:30:00,10374
MOW,LED,FV,2025-10-31 09:30:00,8764
MOW,LED,FV,2025-10-31 10:30:00,8764
MOW,LED,FV,2025-10-31 11:00:00,8914
MOW,LED,FV,2025-10-31 11:30:00,8764
MOW,LED,FV,2025-10-31 12:00:00,10524
MOW,LED,FV,2025-10-31 12:30:00,10374
MOW,LED,FV,2025-10-31 13:00:00,10524
MOW,LED,FV,2025-10-31 14:00:00,12928
