origin,destination,airline,direct_departure_ts,price
LED,AER,SU,2026-01-02 06:35:00,40181
LED,AER,SU,2025-12-29 08:50:00,24238
LED,AER,SU,2025-12-29 06:35:00,28271
LED,AER,SU,2026-01-05 06:35:00,20378
LED,AER,SU,2026-01-07 06:35:00,18387
LED,AER,SU,2026-01-02 03:35:00,28794
LED,AER,SU,2025-12-30 06:35:00,40181
LED,AER,SU,2026-01-03 06:35:00,47687
LED,AER,SU,2025-12-30 03:35:00,33818
LED,AER,SU,2026-01-05 08:05:00,20290
LED,AER,SU,2025-12-30 08:55:00,33939
LED,AER,SU,2025-12-31 06:35:00,33762
LED,AER,SU,2026-01-06 06:35:00,18382
LED,AER,SU,2025-12-31 10:00:00,33958
LED,AER,SU,2025-12-29 08:05:00,28271
LED,AER,SU,2026-01-04 06:35:00,23975
LED,AER,SU,2026-01-01 08:05:00,28457
LED,AER,SU,2026-01-02 15:05:00,67983
LED,AER,SU,2026-01-03 08:05:00,33958
LED,AER,SU,2025-12-31 03:35:00,33861
LED,AER,SU,2026-01-05 12:15:00,19387
LED,AER,SU,2026-01-01 06:35:00,28543
LED,AER,SU,2025-12-29 12:15:00,24237
LED,AER,SU,2025-12-31 08:05:00,33811
LED,AER,SU,2026-01-07 08:05:00,17424
LED,AER,SU,2025-12-30 08:05:00,33818
LED,AER,SU,2025-12-29 15:05:00,28464
LED,AER,SU,2025-12-29 03:35:00,28862
LED,AER,SU,2026-01-02 08:05:00,40229
LED,AER,SU,2026-01-06 08:05:00,18382
LED,AER,SU,2026-01-04 08:05:00,23975
